#BJD-2454833	K2SC-EAP   EAP    Err
2384.463380 7014.077 7058.769 6.040
2384.483813 6861.910 6904.405 6.031
2384.504245 6528.031 6562.016 6.013
2384.524677 6160.222 6188.727 5.989
2384.545109 5763.045 5782.700 5.965
2384.565542 5399.984 5417.382 5.945
2384.585974 5185.468 5204.142 5.931
2384.606406 4975.972 4996.994 5.922
2384.626839 4885.941 4912.043 5.913
2384.647271 4820.638 4846.434 5.911
2384.667703 4952.346 4982.085 5.918
2384.688136 5386.629 5426.325 5.944
2384.708568 6113.556 6167.180 5.985
2384.729000 6602.309 6664.898 6.015
2384.749432 6823.691 6885.838 6.028
2384.769865 7084.347 7148.395 6.043
2384.790297 7172.101 7236.008 6.048
2384.810729 7007.121 7065.092 6.037
2384.831161 6622.489 6673.980 6.016
2384.851594 6188.658 6233.496 5.990
2384.872026 5759.222 5799.054 5.965
2384.892458 5375.443 5422.441 5.945
2384.912891 5093.891 5141.471 5.929
2384.933323 4957.147 5003.063 5.918
2384.953755 4858.154 4904.013 5.912
2384.974188 4857.421 4904.868 5.911
2384.994620 5001.560 5053.700 5.919
2385.015052 5450.617 5507.696 5.948
2385.035484 6217.178 6288.981 5.993
2385.055917 6608.660 6683.970 6.016
2385.076349 6752.554 6833.086 6.025
2385.096781 7019.589 7103.243 6.040
2385.117214 7067.781 7151.025 6.042
2385.137646 6873.601 6956.048 6.032
2385.158078 6614.145 6692.421 6.015
2385.178510 6209.601 6284.792 5.993
2385.198943 5789.482 5862.235 5.967
2385.219375 5391.778 5458.439 5.947
2385.239807 5139.091 5197.340 5.931
2385.260240 4951.543 5010.646 5.918
2385.280672 4886.996 4945.358 5.912
2385.301104 4819.652 4878.689 5.911
2385.321536 4985.970 5044.512 5.920
2385.341969 5414.524 5482.567 5.945
2385.362401 6178.276 6257.687 5.990
2385.382833 6678.132 6764.085 6.018
2385.403266 6964.569 7056.986 6.035
2385.423698 7096.726 7187.762 6.044
2385.444130 7037.783 7125.776 6.041
2385.464562 6889.665 6976.514 6.031
2385.484995 6581.087 6664.091 6.013
2385.505427 6143.426 6220.970 5.988
2385.525859 5746.322 5819.224 5.963
2385.546291 5392.553 5463.038 5.945
2385.566724 5145.036 5211.776 5.932
2385.587156 5011.821 5079.251 5.922
2385.607588 4921.054 4988.615 5.914
2385.628020 4849.773 4915.696 5.912
2385.648453 5002.504 5068.948 5.922
2385.668885 5522.588 5597.304 5.949
2385.689317 6246.737 6330.049 5.992
2385.709750 6617.615 6705.201 6.015
2385.730182 6817.727 6905.646 6.026
2385.750614 7077.667 7169.395 6.041
2385.771046 7125.722 7221.096 6.047
2385.791479 6954.203 7053.447 6.037
2385.811911 6556.542 6648.880 6.014
2385.832343 6126.774 6215.882 5.988
2385.852775 5744.825 5827.239 5.963
2385.873208 5391.571 5469.489 5.943
2385.893640 5141.173 5216.367 5.928
2385.914072 4955.526 5027.264 5.917
2385.934505 4866.546 4937.056 5.911
2385.954937 4856.877 4928.490 5.910
2385.975369 5025.117 5101.701 5.920
2385.995801 5389.795 5470.272 5.951
2386.016233 6261.616 6351.949 5.995
2386.036666 6744.246 6840.845 6.022
2386.057098 6900.344 6997.376 6.032
2386.077530 7054.754 7155.547 6.042
2386.097963 6964.307 7069.657 6.041
2386.118395 6854.359 6971.965 6.030
2386.138827 6548.523 6667.223 6.012
2386.159259 6124.778 6239.305 5.990
2386.179692 5731.981 5840.241 5.965
2386.200124 5371.237 5472.460 5.946
2386.220556 5133.235 5230.664 5.931
2386.240988 4957.342 5050.342 5.918
2386.261421 4876.678 4970.155 5.911
2386.281853 4811.940 4905.554 5.910
2386.302285 4960.876 5054.945 5.921
2386.322717 5438.547 5538.871 5.948
2386.343150 6128.508 6239.293 5.993
2386.384014 6900.532 7015.002 6.033
2386.404446 7134.301 7257.256 6.046
2386.424879 7105.578 7231.834 6.045
2386.445311 6891.107 7015.149 6.034
2386.465743 6526.614 6647.007 6.012
2386.506608 5702.182 5809.762 5.963
2386.527040 5371.837 5474.303 5.943
2386.547472 5115.887 5212.702 5.929
2386.567904 4878.168 4970.348 5.924
2386.588337 4831.190 4914.262 5.914
2386.608769 4856.972 4937.878 5.913
