#BJD-2454833	K2SC-EAP   EAP    Err
2384.463266 63545.073 63557.699 10.714
2384.483698 55691.646 55704.258 10.456
2384.504131 49143.984 49156.582 10.241
2384.524563 43969.644 43982.230 10.063
2384.544995 40030.967 40043.539 9.925
2384.565427 37049.300 37061.863 9.819
2384.585860 34625.645 34638.199 9.733
2384.606292 32533.071 32545.617 9.660
2384.626724 30886.783 30899.322 9.602
2384.647156 29008.604 29021.133 9.533
2384.667589 27686.505 27699.025 9.483
2384.688021 26629.975 26642.488 9.445
2384.708453 26123.668 26136.174 9.426
2384.728885 26102.976 26115.473 9.426
2384.749318 26216.526 26229.008 9.431
2384.769750 25996.505 26008.977 9.424
2384.790182 26015.078 26027.539 9.424
2384.810615 25527.839 25540.287 9.409
2384.831047 24123.576 24136.012 9.355
2384.851479 25477.565 25489.992 9.403
2384.871911 41940.285 41952.707 9.998
2384.892344 67027.614 67040.312 10.830
2384.912776 63713.307 63726.012 10.724
2384.933208 55848.777 55861.477 10.466
2384.953640 49241.818 49254.512 10.248
2384.974073 43948.230 43960.922 10.068
2384.994505 40042.650 40055.340 9.929
2385.014937 37095.464 37108.148 9.823
2385.035369 34689.531 34702.211 9.738
2385.055802 32664.117 32676.787 9.665
2385.076234 30775.525 30788.188 9.596
2385.096666 29090.248 29102.900 9.538
2385.117098 27696.181 27708.822 9.484
2385.137531 26631.780 26644.412 9.445
2385.157963 26068.688 26081.314 9.426
2385.178395 25993.339 26005.965 9.425
2385.198828 26235.185 26247.812 9.431
2385.219260 26095.282 26107.908 9.427
2385.239692 26025.243 26037.861 9.425
2385.260124 25696.094 25708.707 9.412
2385.280557 24267.417 24280.023 9.357
2385.300989 25256.631 25269.232 9.399
2385.321421 40771.734 40784.328 9.962
2385.341853 66095.287 66107.875 10.813
2385.362286 63514.601 63527.180 10.730
2385.382718 55721.917 55734.488 10.473
2385.403150 49234.890 49247.457 10.252
2385.423582 44018.202 44030.762 10.073
2385.444015 39886.020 39898.574 9.933
2385.464447 37032.552 37045.102 9.824
2385.484879 34598.073 34610.617 9.739
2385.505311 32416.854 32429.391 9.665
2385.525744 30606.156 30618.688 9.596
2385.546176 28968.811 28981.336 9.535
2385.566608 27604.362 27616.879 9.485
2385.587040 26552.236 26564.746 9.445
2385.607473 25942.401 25954.906 9.421
2385.627905 25856.634 25869.133 9.421
2385.648337 26064.738 26077.229 9.426
2385.668769 25938.428 25950.910 9.422
2385.689202 25833.021 25845.494 9.420
2385.709634 25547.111 25559.578 9.408
2385.730066 24099.841 24112.303 9.356
2385.750498 24960.596 24973.053 9.387
2385.770930 39207.460 39219.914 9.913
2385.791363 64916.395 64928.848 10.792
