#BJD-2454833	K2SC-EAP   EAP    Err
2384.463476 1994.454 1996.571 5.461
2384.483908 1931.681 1933.751 5.457
2384.504341 1887.463 1889.602 5.454
2384.524773 1867.174 1869.338 5.454
2384.545205 1803.208 1805.389 5.448
2384.565638 1753.000 1755.177 5.443
2384.586070 1714.060 1716.246 5.441
2384.606502 1648.865 1651.089 5.440
2384.626935 1645.590 1647.840 5.437
2384.667799 1575.505 1577.771 5.434
2384.688232 1562.426 1564.698 5.432
2384.708664 1520.124 1522.419 5.432
2384.729096 1505.385 1507.692 5.429
2384.749529 1466.542 1468.855 5.428
2384.769961 1440.014 1442.343 5.426
2384.790393 1497.433 1499.762 5.429
2384.810826 1463.834 1466.178 5.427
2384.831258 1467.394 1469.761 5.426
2384.851690 1487.256 1489.644 5.427
2384.872123 1491.281 1493.659 5.428
2384.892555 1557.374 1559.443 5.431
2384.912987 1710.027 1712.064 5.441
2384.933420 1844.691 1846.742 5.451
2384.953852 1946.892 1948.942 5.458
2384.974284 2075.254 2077.328 5.465
2384.994717 2122.527 2124.600 5.469
2385.015149 2107.260 2109.348 5.469
2385.035581 2053.883 2055.970 5.465
2385.056013 2032.191 2034.283 5.462
2385.076446 1965.123 1967.233 5.459
2385.096878 1936.526 1938.644 5.456
2385.117311 1881.226 1883.334 5.454
2385.137743 1827.517 1829.647 5.450
2385.158175 1794.909 1797.054 5.447
2385.178607 1736.253 1738.407 5.444
2385.199040 1716.344 1718.494 5.441
2385.219472 1670.460 1672.626 5.439
2385.239904 1636.673 1638.833 5.436
2385.260337 1585.347 1587.531 5.436
2385.280769 1569.801 1571.975 5.432
2385.301201 1563.304 1565.495 5.433
2385.321634 1539.047 1541.237 5.430
2385.342066 1526.407 1528.623 5.428
2385.362498 1473.635 1475.840 5.426
2385.382931 1447.906 1450.124 5.425
2385.403363 1457.701 1459.923 5.425
2385.423795 1441.215 1443.444 5.425
2385.444227 1497.754 1499.987 5.428
2385.464660 1502.382 1504.628 5.427
2385.485092 1523.222 1525.472 5.430
2385.505524 1627.276 1629.553 5.436
2385.525957 1785.685 1787.965 5.445
2385.546389 1897.492 1899.789 5.453
2385.566821 2009.356 2011.666 5.460
2385.587254 2126.379 2128.705 5.469
2385.607686 2121.348 2123.686 5.470
2385.628118 2072.460 2074.810 5.466
2385.648551 2053.941 2056.296 5.464
2385.668983 1998.041 2000.399 5.460
2385.689415 1937.692 1940.067 5.457
2385.709847 1895.668 1898.041 5.454
2385.730280 1851.065 1853.441 5.450
2385.750712 1815.962 1818.343 5.447
2385.771144 1770.927 1773.323 5.445
2385.791577 1727.588 1729.993 5.443
2385.812009 1706.000 1708.416 5.440
2385.832441 1662.274 1664.694 5.438
2385.852874 1604.658 1607.080 5.435
2385.873306 1599.812 1602.236 5.434
2385.893738 1557.980 1560.417 5.432
2385.914171 1526.572 1529.023 5.431
2385.934603 1520.319 1522.773 5.430
2385.955035 1500.650 1503.117 5.428
2385.975467 1462.919 1465.391 5.426
2385.995900 1443.469 1445.951 5.425
2386.016332 1463.756 1466.241 5.425
2386.036764 1463.412 1465.902 5.426
2386.057196 1470.368 1472.855 5.426
2386.077629 1488.947 1491.449 5.427
2386.098061 1569.056 1571.577 5.433
2386.118493 1685.866 1687.772 5.440
2386.138926 1819.821 1821.637 5.450
2386.159358 1917.967 1919.798 5.456
2386.179790 2030.051 2031.905 5.463
2386.200223 2093.225 2095.086 5.469
2386.220655 2096.147 2098.006 5.468
2386.241087 2051.922 2053.798 5.465
2386.261520 2017.979 2019.860 5.463
2386.281952 1979.994 1981.895 5.460
2386.302384 1936.623 1938.530 5.457
2386.322816 1879.852 1881.761 5.454
2386.343249 1844.067 1845.978 5.452
2386.384113 1738.973 1741.113 5.445
2386.404545 1709.960 1712.101 5.443
2386.424978 1666.063 1668.218 5.440
2386.445410 1634.223 1636.381 5.437
2386.465842 1607.131 1609.315 5.435
2386.486275 1566.398 1568.592 5.433
2386.506707 1569.289 1571.495 5.432
2386.527139 1544.252 1546.467 5.431
2386.547571 1528.165 1530.386 5.429
2386.568004 1476.307 1478.533 5.427
2386.588436 1467.799 1470.036 5.427
2386.608868 1451.372 1453.587 5.425
2386.629301 1454.417 1456.633 5.426
2386.649733 1466.096 1468.321 5.426
2386.670165 1480.490 1482.724 5.427
2386.690597 1539.557 1541.808 5.429
2386.711030 1591.675 1593.937 5.437
2386.731462 1771.432 1773.697 5.445
2386.751894 1880.794 1883.059 5.452
2386.772327 1958.363 1960.641 5.458
2386.792759 2093.692 2095.972 5.467
2386.813191 2126.133 2128.430 5.468
2386.833623 2089.058 2091.356 5.467
2386.854056 2066.978 2069.275 5.464
2386.874488 2004.133 2006.432 5.461
2386.894920 1965.522 1967.829 5.458
2386.915352 1930.331 1932.639 5.455
2386.935785 1878.478 1880.786 5.452
2386.956217 1764.150 1766.462 5.448
2386.976649 1756.860 1759.182 5.445
2386.997082 1735.078 1737.417 5.443
2387.017514 1688.618 1690.954 5.441
2387.037946 1652.026 1654.384 5.438
2387.058378 1630.155 1632.514 5.437
2387.078811 1582.995 1585.362 5.435
2387.099243 1590.958 1593.337 5.434
2387.140107 1529.336 1531.732 5.432
2387.160540 1509.110 1511.508 5.429
2387.180972 1458.173 1460.570 5.427
2387.201404 1465.141 1467.538 5.426
2387.221837 1458.784 1461.169 5.426
2387.242269 1473.279 1475.680 5.426
2387.262701 1499.586 1501.995 5.428
2387.283133 1488.228 1490.652 5.429
2387.303566 1551.346 1553.792 5.433
2387.323998 1693.251 1695.679 5.441
2387.344430 1832.835 1835.279 5.449
2387.364862 1867.428 1869.892 5.455
2387.385295 2026.339 2028.812 5.462
2387.405727 2106.351 2108.849 5.466
2387.446591 2015.170 2017.662 5.466
2387.467024 2034.646 2037.148 5.465
2387.487456 2001.297 2003.799 5.462
2387.507888 1986.027 1988.519 5.460
2387.528320 1862.553 1865.064 5.455
2387.548753 1826.129 1828.649 5.451
2387.569185 1777.540 1780.067 5.449
2387.589617 1749.401 1751.446 5.446
2387.610049 1707.771 1709.761 5.444
2387.630482 1669.918 1671.941 5.441
2387.650914 1649.669 1651.714 5.439
2387.671346 1618.174 1620.229 5.437
2387.691779 1577.059 1579.120 5.436
2387.712211 1562.537 1564.608 5.436
2387.732643 1524.357 1526.438 5.433
2387.753075 1507.582 1509.681 5.431
2387.773508 1475.970 1478.073 5.429
2387.793940 1457.138 1459.253 5.427
2387.814372 1462.616 1464.729 5.427
2387.834804 1487.673 1489.791 5.429
2387.855237 1461.020 1463.142 5.427
2387.875669 1483.023 1485.162 5.429
2387.896101 1508.482 1510.639 5.432
2387.916533 1617.757 1619.919 5.437
2387.936966 1731.035 1733.212 5.447
2387.957398 1878.273 1880.463 5.455
2387.977830 1945.816 1948.013 5.461
2387.998262 2066.468 2068.676 5.467
2388.018695 2103.574 2105.806 5.470
2388.039127 2097.502 2099.738 5.468
2388.059559 2046.042 2048.283 5.465
2388.079991 2045.619 2047.864 5.465
2388.100424 1972.724 1974.971 5.461
2388.120856 1887.332 1889.585 5.457
2388.141288 1863.902 1866.161 5.455
2388.161720 1834.767 1837.037 5.450
2388.182153 1790.999 1793.281 5.448
2388.202585 1748.587 1750.877 5.446
2388.223017 1717.218 1719.527 5.443
2388.243449 1665.731 1668.053 5.440
2388.263881 1647.643 1649.965 5.439
2388.284314 1608.182 1610.514 5.436
2388.304746 1582.876 1585.224 5.436
2388.345610 1531.164 1533.420 5.432
2388.366043 1499.681 1501.919 5.430
2388.386475 1477.412 1479.642 5.429
2388.406907 1436.036 1438.267 5.429
2388.427339 1451.830 1454.063 5.427
2388.447772 1474.905 1477.130 5.427
