#BJD-2454833	K2SC-EAP   EAP    Err
2384.463101 4952.225 4960.339 7.340
2384.483533 5984.004 5991.036 7.389
2384.503965 6165.369 6171.361 7.397
2384.524397 6336.919 6342.020 7.405
2384.544829 6102.453 6106.550 7.393
2384.565262 5720.252 5723.541 7.376
2384.585694 5370.480 5372.994 7.359
2384.606126 5036.526 5038.312 7.344
2384.626558 4704.804 4705.926 7.329
2384.646990 4374.854 4375.131 7.314
2384.667423 4186.677 4186.191 7.306
2384.687855 4160.202 4159.152 7.304
2384.708287 4257.370 4255.700 7.309
2384.728719 4623.872 4621.443 7.325
2384.749151 5514.222 5510.766 7.366
2384.769584 6183.067 6178.849 7.398
2384.790016 6235.493 6230.460 7.399
2384.810448 6176.458 6170.511 7.399
2384.830880 5928.310 5921.416 7.387
2384.851312 5518.463 5510.855 7.367
2384.871745 5176.738 5168.630 7.352
2384.892177 4854.206 4865.271 7.336
2384.912609 4521.573 4533.161 7.321
2384.933041 4256.277 4267.508 7.309
2384.953474 4144.380 4155.133 7.303
2384.973906 4205.431 4215.980 7.306
2384.994338 4395.770 4406.140 7.315
2385.014770 5000.911 5010.838 7.344
2385.035202 6046.764 6056.352 7.391
2385.055634 6171.293 6180.199 7.397
2385.076067 6307.565 6315.707 7.402
2385.096499 6049.928 6057.232 7.391
2385.116931 5718.883 5725.382 7.375
2385.137363 5378.162 5383.956 7.360
2385.157795 4997.022 5002.362 7.343
2385.178228 4680.548 4685.763 7.328
2385.198660 4387.347 4392.600 7.313
2385.219092 4232.960 4238.115 7.306
2385.239524 4150.696 4155.281 7.303
2385.259956 4259.921 4264.014 7.309
2385.280389 4608.103 4611.729 7.326
2385.300821 5542.749 5546.050 7.370
2385.321253 6158.814 6161.742 7.397
2385.341685 6237.533 6240.080 7.401
2385.362117 6194.241 6196.180 7.399
2385.382550 5895.778 5897.145 7.386
2385.402982 5512.123 5513.117 7.367
2385.423414 5137.253 5137.693 7.351
2385.443846 4846.145 4845.931 7.335
2385.464278 4521.086 4520.503 7.320
2385.484710 4278.289 4277.319 7.309
2385.505143 4145.762 4144.288 7.304
2385.525575 4202.003 4200.043 7.307
2385.546007 4392.079 4389.686 7.316
2385.566439 5022.839 5019.841 7.345
2385.586871 5995.508 5992.007 7.391
2385.607304 6139.683 6135.800 7.395
2385.627736 6274.404 6270.094 7.401
2385.648168 6019.258 6014.404 7.390
2385.668600 5663.437 5658.119 7.374
2385.689032 5326.405 5320.594 7.358
2385.709465 4980.230 4974.272 7.343
2385.729897 4649.719 4643.362 7.328
2385.750329 4368.409 4361.669 7.313
2385.770761 4175.137 4168.181 7.304
2385.791193 4151.033 4143.976 7.304
2385.811626 4286.238 4278.972 7.310
2385.832058 4649.642 4642.264 7.327
2385.852490 5609.464 5601.867 7.371
2385.872922 6160.000 6152.208 7.397
2385.893354 6217.576 6209.313 7.400
2385.913786 6117.893 6109.279 7.396
2385.934219 5820.936 5811.771 7.381
2385.954651 5451.486 5441.728 7.365
2385.975083 5127.707 5117.436 7.351
2385.995515 4823.373 4812.528 7.334
2386.015947 4476.113 4464.490 7.320
2386.036379 4219.744 4207.423 7.308
2386.056812 4133.646 4120.642 7.304
2386.077244 4178.441 4164.756 7.307
2386.097676 4395.236 4381.115 7.316
2386.118108 5055.581 5075.398 7.348
2386.138540 6057.569 6080.954 7.394
2386.158972 6151.849 6174.771 7.398
2386.179405 6242.907 6265.348 7.402
2386.199837 5990.859 6012.770 7.390
2386.220269 5625.607 5646.954 7.373
2386.240701 5291.015 5311.773 7.358
2386.261133 4959.923 4980.346 7.343
2386.281565 4621.725 4641.623 7.328
2386.301998 4335.782 4355.032 7.314
2386.322430 4152.718 4171.268 7.306
2386.342862 4130.720 4148.691 7.306
2386.383726 4695.612 4701.674 7.330
2386.404158 5674.067 5680.302 7.375
2386.424591 6137.417 6143.663 7.396
2386.445023 6261.511 6267.444 7.402
2386.465455 6159.464 6164.996 7.398
2386.485887 5811.587 5816.547 7.382
2386.506319 5463.422 5468.075 7.366
2386.526751 5115.288 5119.524 7.349
2386.547184 4767.870 4771.624 7.334
2386.567616 4465.893 4469.293 7.319
2386.588048 4226.090 4228.869 7.307
2386.608480 4180.258 4182.486 7.304
2386.628912 4210.337 4212.275 7.306
2386.649345 4444.404 4446.039 7.318
2386.669777 5163.550 5164.801 7.352
2386.690209 6103.506 6104.448 7.397
2386.710641 6157.197 6158.089 7.399
2386.731073 6248.201 6248.772 7.403
2386.751505 5968.588 5968.936 7.390
2386.771937 5599.084 5598.901 7.373
2386.792370 5271.323 5270.871 7.358
2386.812802 4956.715 4956.078 7.342
2386.833234 4620.127 4619.136 7.326
2386.853666 4332.218 4330.845 7.313
2386.874098 4134.546 4132.948 7.306
2386.894530 4158.666 4156.733 7.305
2386.914963 4314.372 4312.081 7.312
2386.935395 4725.357 4722.736 7.331
2386.955827 5743.320 5740.460 7.378
2386.976259 6141.478 6138.271 7.398
2386.996691 6258.633 6255.352 7.404
