#BJD-2454833	K2SC-EAP   EAP    Err
2384.463134 8671.687 8656.112 7.688
2384.483566 8194.391 8178.809 7.669
2384.503998 7579.245 7563.655 7.639
2384.524431 6950.923 6935.325 7.614
2384.544863 6433.284 6417.680 7.590
2384.565295 6002.021 5986.411 7.570
2384.585727 5628.023 5612.408 7.554
2384.606159 5310.517 5294.897 7.541
2384.626592 5108.081 5092.458 7.531
2384.647024 4922.570 4906.941 7.523
2384.667456 4771.456 4755.822 7.515
2384.687888 4627.098 4611.461 7.508
2384.708320 4469.686 4454.044 7.501
2384.728753 4341.729 4326.083 7.496
2384.749185 4275.257 4259.603 7.493
2384.769617 4204.923 4189.264 7.490
2384.790049 4117.833 4102.168 7.487
2384.810482 4129.423 4113.752 7.487
2384.830914 4302.156 4286.479 7.494
2384.851346 4601.032 4585.351 7.508
2384.871778 5256.685 5241.000 7.534
2384.892210 6853.253 6837.679 7.606
2384.912643 8715.650 8700.078 7.690
2384.933075 9362.425 9346.851 7.718
2384.953507 8773.996 8758.419 7.693
2384.973939 7887.879 7872.300 7.653
2384.994371 7094.196 7078.615 7.618
2385.014804 6428.279 6412.695 7.589
2385.035236 5855.938 5840.351 7.564
2385.055668 5511.245 5495.653 7.547
2385.076100 5225.443 5209.847 7.534
2385.096533 4957.560 4941.958 7.523
2385.116965 4776.175 4760.569 7.515
2385.137397 4617.383 4601.772 7.507
2385.157829 4512.309 4496.695 7.503
2385.178261 4416.635 4401.020 7.499
2385.198694 4317.568 4301.953 7.493
2385.219126 4205.825 4190.208 7.489
2385.239558 4112.754 4097.134 7.484
2385.259990 4064.636 4049.012 7.482
2385.280422 4033.805 4018.178 7.481
2385.300855 4193.354 4177.725 7.490
2385.321287 4657.261 4641.629 7.509
2385.341719 5386.536 5370.902 7.542
2385.362151 7156.186 7140.548 7.622
2385.382583 8542.041 8526.399 7.686
2385.403016 8924.547 8908.903 7.698
2385.423448 8351.575 8335.929 7.676
2385.443880 7615.140 7599.491 7.643
2385.464312 6897.318 6881.667 7.610
2385.484744 6272.084 6256.430 7.582
2385.505176 5770.985 5755.327 7.560
2385.525609 5358.707 5343.046 7.546
2385.546041 5145.573 5129.909 7.531
2385.566473 4912.501 4896.832 7.521
2385.586905 4740.190 4724.518 7.513
2385.607338 4590.229 4574.554 7.506
2385.627770 4529.670 4513.993 7.503
2385.648202 4466.147 4450.465 7.499
2385.668634 4355.827 4340.142 7.496
2385.689066 4330.021 4314.333 7.494
2385.709498 4254.196 4238.505 7.491
2385.729931 4118.306 4102.613 7.486
2385.750363 4035.457 4019.761 7.483
2385.770795 4255.622 4239.925 7.493
2385.791227 4600.895 4585.197 7.507
2385.811660 5055.268 5039.569 7.527
2385.832092 6210.833 6195.134 7.579
2385.852524 8161.714 8146.013 7.666
2385.872956 8935.986 8920.284 7.700
2385.893388 8570.751 8555.046 7.682
2385.913820 7868.157 7852.448 7.653
2385.934253 7106.687 7090.975 7.620
2385.954685 6514.225 6498.509 7.593
2385.975117 5985.967 5970.249 7.569
2385.995549 5601.700 5585.979 7.552
2386.015981 5289.453 5273.727 7.539
2386.036414 5069.704 5053.974 7.528
2386.056846 4853.539 4837.805 7.519
2386.077278 4644.180 4628.442 7.511
2386.097710 4519.261 4503.521 7.504
2386.118142 4409.969 4394.430 7.498
2386.138574 4382.363 4366.844 7.495
2386.159007 4338.688 4323.167 7.493
2386.179439 4251.911 4236.386 7.490
2386.199871 4188.258 4172.729 7.487
2386.220303 4120.451 4104.918 7.487
2386.240735 4265.941 4250.403 7.490
2386.261168 4451.538 4435.999 7.502
2386.281600 4917.121 4901.577 7.520
2386.302032 6366.205 6350.657 7.585
2386.322464 8440.879 8425.326 7.677
2386.342896 9283.315 9267.759 7.714
2386.383761 7922.441 7906.817 7.656
2386.404193 7185.164 7169.542 7.624
2386.424625 6578.818 6563.195 7.595
2386.445057 6027.673 6012.048 7.570
2386.465489 5624.176 5608.548 7.552
2386.485922 5223.682 5208.052 7.538
2386.506354 5001.952 4986.319 7.526
2386.526786 4840.062 4824.427 7.517
2386.547218 4694.403 4678.765 7.511
2386.567650 4566.884 4551.244 7.506
2386.588082 4451.190 4435.545 7.500
2386.608515 4301.133 4285.484 7.493
2386.628947 4195.993 4180.342 7.490
2386.649379 4109.716 4094.063 7.485
2386.669811 4043.772 4028.117 7.482
2386.690243 4097.668 4082.012 7.484
2386.710675 4214.605 4198.948 7.489
2386.731108 4751.186 4735.528 7.514
2386.751540 5352.853 5337.194 7.541
2386.771972 6568.642 6552.980 7.596
2386.792404 8282.494 8266.831 7.672
2386.812836 8898.026 8882.362 7.700
2386.833268 8554.926 8539.261 7.685
2386.853701 7840.924 7825.256 7.653
2386.874133 7029.946 7014.277 7.617
2386.894565 6384.084 6368.412 7.587
2386.914997 5849.128 5833.454 7.564
2386.935429 5414.312 5398.635 7.545
2386.955861 5177.601 5161.923 7.533
2386.976294 4924.024 4908.344 7.523
2386.996726 4779.535 4763.855 7.515
2387.017158 4635.339 4619.657 7.508
2387.037590 4493.605 4477.921 7.503
2387.058022 4473.018 4457.332 7.500
2387.078454 4411.506 4395.817 7.498
2387.098887 4356.597 4340.906 7.496
2387.119319 4267.269 4251.575 7.493
2387.139751 4133.076 4117.380 7.487
2387.160183 4078.886 4063.189 7.484
2387.180615 4231.209 4215.511 7.490
2387.201047 4530.752 4515.053 7.503
2387.221480 4817.993 4802.293 7.516
2387.241912 5729.364 5713.663 7.560
2387.262344 7820.815 7805.110 7.651
2387.282776 8870.557 8854.850 7.698
2387.303208 8587.497 8571.788 7.685
2387.323640 7978.417 7962.705 7.656
2387.344073 7261.997 7246.282 7.628
2387.364505 6603.188 6587.472 7.600
2387.384937 6105.240 6089.522 7.577
2387.405369 5674.519 5658.798 7.558
2387.425801 5362.419 5346.696 7.542
2387.446233 5116.021 5100.295 7.532
2387.466665 4922.658 4906.929 7.522
2387.487098 4738.539 4722.807 7.516
2387.507530 4591.761 4576.026 7.508
2387.527962 4450.524 4434.786 7.502
2387.548394 4357.932 4342.191 7.499
2387.568826 4273.642 4257.897 7.496
2387.589258 4291.842 4276.243 7.495
2387.609690 4185.406 4169.823 7.491
2387.630123 4133.041 4117.455 7.488
2387.650555 4228.682 4213.091 7.491
2387.670987 4476.324 4460.729 7.503
2387.691419 4793.871 4778.274 7.518
2387.711851 5783.743 5768.144 7.562
2387.732283 8259.411 8243.810 7.671
2387.752716 9383.616 9368.013 7.722
2387.793580 8180.887 8165.276 7.668
2387.814012 7406.537 7390.919 7.633
2387.834444 6642.805 6627.185 7.601
2387.854876 6118.276 6102.652 7.576
2387.875308 5657.464 5641.836 7.557
2387.895741 5320.812 5305.181 7.542
2387.916173 5030.676 5015.043 7.529
2387.936605 4845.224 4829.591 7.521
2387.957037 4647.619 4631.984 7.513
2387.977469 4516.256 4500.617 7.504
