#BJD-2454833	K2SC-EAP   EAP    Err
2144.103299 2118.677 2145.400 5.270
2144.123732 1951.459 1978.532 5.259
2144.144164 1803.757 1832.964 5.250
2144.164596 1676.611 1707.101 5.242
2144.185029 1598.679 1625.353 5.238
2144.205461 1502.527 1534.190 5.231
2144.225894 1462.243 1490.031 5.228
2144.246326 1393.692 1423.663 5.224
2144.266758 1347.119 1378.128 5.221
2144.287191 1309.660 1339.109 5.219
2144.307623 1294.483 1324.676 5.218
2144.328055 1298.648 1329.062 5.218
2144.348488 1287.408 1318.877 5.218
2144.368920 1293.032 1322.781 5.218
2144.389353 1307.156 1333.505 5.219
2144.409785 1312.234 1340.295 5.219
2144.430217 1316.035 1342.828 5.221
2144.450650 1505.638 1529.018 5.232
2144.471082 1955.487 1971.732 5.260
2144.491514 2465.705 2475.577 5.293
2144.511947 2501.759 2510.922 5.295
2144.532379 2350.582 2357.665 5.286
2144.552811 2167.485 2176.957 5.273
2144.573244 2033.202 2043.752 5.264
2144.593676 1845.301 1855.324 5.253
2144.614109 1741.526 1754.888 5.246
2144.634541 1625.021 1637.210 5.239
2144.654973 1552.964 1567.327 5.235
2144.675406 1476.768 1494.054 5.230
2144.695838 1436.367 1460.332 5.228
2144.716270 1372.282 1388.064 5.223
2144.736703 1332.268 1344.539 5.221
2144.757135 1318.888 1334.733 5.220
2144.777567 1301.204 1328.405 5.218
2144.798000 1312.049 1339.177 5.218
2144.818432 1297.122 1326.196 5.218
2144.838864 1314.965 1339.774 5.219
2144.859297 1305.865 1330.068 5.218
2144.879729 1285.778 1308.065 5.216
2144.900162 1384.995 1405.462 5.223
2144.920594 1719.317 1732.868 5.244
2144.941026 2270.360 2281.413 5.279
2144.961459 2557.031 2566.828 5.298
2144.981891 2452.521 2462.138 5.290
2145.002323 2256.847 2264.964 5.279
2145.022756 2070.417 2079.643 5.268
2145.043188 1921.299 1932.531 5.257
2145.063620 1799.422 1811.203 5.249
2145.084053 1694.870 1709.371 5.244
2145.104485 1608.873 1621.727 5.238
2145.124917 1519.162 1532.121 5.233
2145.145350 1459.601 1475.742 5.229
2145.165782 1392.623 1404.905 5.225
2145.186214 1363.681 1378.442 5.222
2145.206647 1333.435 1346.940 5.220
2145.227079 1307.019 1323.526 5.219
2145.247511 1312.691 1323.432 5.219
2145.267944 1310.466 1322.959 5.219
2145.288376 1293.830 1307.109 5.218
2145.308808 1314.146 1325.633 5.219
2145.329241 1301.179 1313.084 5.218
2145.349673 1322.527 1334.274 5.220
2145.370105 1503.182 1513.809 5.232
2145.390538 1976.745 1976.068 5.262
2145.410970 2474.735 2465.728 5.293
2145.431403 2493.498 2484.743 5.297
2145.451835 2354.468 2346.011 5.284
2145.472267 2139.211 2134.537 5.271
2145.492700 1985.481 1980.426 5.261
2145.513132 1850.689 1862.302 5.253
2145.533564 1723.113 1736.889 5.246
2145.553997 1652.590 1668.275 5.242
2145.574429 1553.400 1569.445 5.235
2145.594861 1495.660 1510.107 5.231
2145.615294 1429.515 1446.954 5.228
2145.635726 1381.511 1396.520 5.225
2145.656158 1334.759 1352.330 5.222
2145.676591 1294.878 1310.659 5.221
2145.697023 1311.968 1333.813 5.221
2145.717455 1315.435 1328.161 5.221
2145.737887 1311.317 1324.465 5.220
2145.758320 1326.451 1339.971 5.220
2145.778752 1301.034 1315.956 5.220
2145.799184 1297.524 1306.246 5.219
2145.819617 1385.828 1398.603 5.224
2145.840049 1708.338 1714.461 5.245
2145.860481 2280.157 2277.656 5.281
2145.880914 2526.657 2521.462 5.297
2145.901346 2422.604 2414.531 5.289
2145.921778 2239.604 2231.778 5.278
2145.942211 2091.884 2084.385 5.268
2145.962643 1937.530 1933.750 5.259
2145.983075 1814.142 1808.162 5.252
2146.023940 1607.777 1618.961 5.239
2146.044372 1532.444 1544.723 5.235
2146.064805 1468.217 1480.179 5.230
2146.085237 1403.657 1415.082 5.226
2146.105669 1362.752 1374.718 5.224
2146.126102 1325.917 1340.154 5.222
2146.146534 1299.055 1311.771 5.221
2146.166966 1317.693 1333.164 5.221
2146.187399 1307.111 1320.899 5.220
2146.207831 1303.743 1317.468 5.220
2146.228263 1324.720 1338.176 5.222
2146.248696 1302.558 1315.187 5.220
2146.269128 1345.072 1358.753 5.222
2146.289560 1537.064 1548.382 5.235
2146.309992 2005.987 2008.066 5.263
2146.330425 2476.294 2473.908 5.294
2146.350857 2495.448 2492.805 5.295
2146.371289 2333.751 2329.654 5.286
2146.391722 2150.654 2148.767 5.272
2146.412154 1984.988 1982.112 5.262
2146.432586 1848.333 1848.564 5.254
2146.453019 1734.381 1735.060 5.246
2146.473451 1640.545 1643.947 5.241
2146.493883 1559.813 1568.045 5.236
2146.514316 1493.429 1503.801 5.232
2146.534748 1444.272 1458.268 5.230
2146.555180 1378.864 1394.217 5.225
2146.575612 1343.330 1356.567 5.223
2146.596045 1328.920 1343.466 5.222
2146.616477 1319.867 1333.068 5.221
2146.636909 1336.540 1347.287 5.222
2146.657342 1305.933 1318.344 5.220
2146.677774 1331.967 1343.288 5.221
2146.698206 1330.882 1337.505 5.221
2146.718639 1293.061 1304.645 5.219
2146.739071 1376.280 1387.674 5.224
2146.759503 1725.467 1729.403 5.246
2146.779936 2284.308 2282.036 5.282
2146.800368 2544.226 2539.611 5.299
2146.820800 2435.501 2431.246 5.292
2146.841232 2250.390 2246.991 5.278
2146.861665 2061.564 2058.176 5.269
2146.882097 1924.696 1924.628 5.258
2146.902529 1775.925 1777.523 5.250
2146.922961 1689.316 1690.145 5.244
2146.943394 1594.958 1604.029 5.239
2146.963826 1526.006 1528.761 5.232
2146.984258 1466.571 1469.989 5.229
2147.004691 1399.728 1403.323 5.225
2147.025123 1375.837 1405.222 5.226
2147.045555 1320.896 1326.235 5.221
2147.065988 1311.732 1314.914 5.220
2147.086420 1322.689 1328.132 5.221
2147.106852 1324.774 1330.040 5.221
2147.127284 1308.680 1316.396 5.220
2147.147717 1333.438 1336.820 5.221
2147.168149 1294.042 1299.182 5.219
2147.188581 1317.265 1320.072 5.220
2147.209014 1513.448 1511.656 5.232
2147.229446 2013.683 2004.318 5.264
2147.249878 2492.531 2480.093 5.295
2147.270310 2486.194 2471.833 5.295
2147.290743 2327.184 2314.291 5.284
2147.311175 2144.324 2131.308 5.273
2147.331607 1990.648 1978.185 5.261
2147.352040 1843.477 1833.486 5.253
