#BJD-2454833	K2SC-EAP   EAP    Err
2384.463319 31826.983 31817.113 7.723
2384.483751 31308.568 31296.484 7.702
2384.504184 30779.666 30765.492 7.679
2384.524616 30350.371 30334.709 7.660
2384.545048 29891.936 29874.641 7.639
2384.565481 29526.657 29508.488 7.623
2384.585913 29097.684 29078.762 7.605
2384.606345 28786.877 28767.367 7.591
2384.626777 28492.918 28472.980 7.576
2384.647210 28270.644 28249.992 7.565
2384.667642 27995.066 27973.854 7.556
2384.688074 27817.759 27796.199 7.547
2384.708506 27590.080 27568.154 7.535
2384.728939 27304.261 27281.938 7.522
2384.749371 27075.915 27053.232 7.511
2384.769803 26798.017 26775.262 7.499
2384.790236 26671.631 26648.955 7.494
2384.810668 26899.612 26877.252 7.506
2384.831100 27648.554 27626.684 7.538
2384.851532 29142.860 29121.422 7.605
2384.871965 30983.944 30962.828 7.684
2384.892397 32249.152 32252.027 7.743
2384.912829 33220.004 33224.098 7.784
2384.933262 34047.346 34050.543 7.823
2384.953694 34715.127 34717.172 7.848
2384.974126 34810.826 34812.664 7.853
2384.994558 34582.883 34584.406 7.839
2385.014991 34020.208 34020.297 7.820
2385.035423 33525.560 33524.773 7.799
2385.055855 32977.088 32974.285 7.774
2385.076288 32466.953 32462.643 7.751
2385.096720 31923.567 31917.203 7.728
2385.117152 31424.252 31415.799 7.705
2385.137584 30870.343 30860.316 7.684
2385.158017 30471.513 30460.559 7.664
2385.178449 30030.260 30019.328 7.645
2385.198881 29601.571 29591.023 7.627
2385.219313 29158.277 29147.652 7.608
2385.239746 28831.005 28818.926 7.592
2385.260178 28498.222 28485.402 7.578
2385.280610 28283.259 28269.588 7.568
2385.301043 28042.500 28028.289 7.558
2385.321475 27834.155 27819.037 7.549
2385.341907 27623.843 27608.061 7.539
2385.362339 27369.203 27352.428 7.526
2385.382772 27103.444 27085.822 7.515
2385.403204 26860.533 26842.547 7.505
2385.423636 26744.033 26725.330 7.498
2385.444068 26930.194 26910.863 7.507
2385.464501 27593.586 27573.922 7.537
2385.484933 28954.810 28934.766 7.602
2385.505365 30756.898 30736.404 7.677
2385.525798 32091.032 32070.152 7.734
2385.546230 33042.595 33021.434 7.776
2385.566662 33920.238 33898.590 7.813
2385.587094 34525.224 34503.285 7.840
2385.607527 34679.940 34657.789 7.844
2385.627959 34444.553 34422.199 7.835
2385.648391 34057.052 34034.492 7.819
2385.668823 33505.482 33482.797 7.797
2385.689256 33002.439 32979.719 7.773
2385.709688 32431.150 32408.455 7.750
2385.730120 31902.582 31879.967 7.728
2385.750553 31378.868 31356.354 7.705
2385.770985 30887.709 30865.225 7.683
2385.791417 30438.659 30416.129 7.661
2385.811849 30010.864 29988.402 7.643
2385.832281 29565.120 29542.643 7.625
2385.852714 29160.662 29138.268 7.608
2385.873146 28837.033 28814.691 7.593
2385.893578 28540.662 28518.502 7.580
2385.914011 28266.491 28244.711 7.567
2385.934443 28045.171 28023.826 7.557
2385.954875 27824.345 27803.473 7.547
2385.975307 27636.030 27615.531 7.538
2385.995739 27356.574 27336.652 7.526
2386.016172 27070.159 27051.180 7.511
2386.036604 26820.476 26802.363 7.501
2386.057036 26702.376 26685.170 7.496
2386.077469 26878.355 26861.998 7.503
2386.097901 27493.255 27477.328 7.535
2386.118333 28856.022 28898.098 7.596
2386.138765 30673.151 30728.320 7.676
2386.159198 31988.593 32042.268 7.732
2386.179630 32940.565 32992.316 7.772
2386.200062 33821.825 33871.320 7.811
2386.220494 34484.119 34531.340 7.841
2386.240927 34737.335 34782.016 7.849
2386.261359 34519.908 34563.645 7.840
2386.281791 34007.781 34049.320 7.822
2386.302223 33523.341 33562.164 7.800
2386.322656 32964.019 32999.984 7.775
2386.343088 32402.896 32437.062 7.752
2386.383952 31439.448 31434.344 7.710
2386.404384 30958.407 30954.176 7.687
2386.424817 30474.376 30470.500 7.667
2386.445249 30058.440 30053.709 7.645
2386.465681 29603.513 29597.861 7.627
2386.486114 29246.821 29239.727 7.612
2386.506546 28840.643 28832.420 7.594
2386.526978 28542.523 28533.305 7.579
2386.547410 28283.384 28272.994 7.569
2386.567843 28016.863 28005.730 7.558
2386.588275 27789.699 27776.830 7.548
2386.608707 27607.519 27593.451 7.538
2386.629139 27335.777 27320.939 7.528
2386.649572 27102.444 27086.750 7.514
2386.670004 26843.365 26827.154 7.503
2386.690436 26728.679 26712.012 7.497
2386.710868 26876.210 26859.756 7.505
2386.731300 27497.964 27481.127 7.536
2386.751733 28843.340 28826.350 7.593
2386.772165 30596.624 30579.137 7.672
2386.792597 32010.657 31992.814 7.733
2386.813029 32918.076 32900.156 7.773
2386.833462 33826.026 33807.605 7.810
2386.853894 34472.437 34453.488 7.839
2386.874326 34665.478 34646.359 7.849
2386.894758 34430.091 34410.523 7.840
2386.915191 34019.848 33999.836 7.820
2386.935623 33483.410 33463.012 7.797
2386.956055 32956.885 32936.301 7.774
2386.976487 32435.401 32414.492 7.751
2386.996920 31925.281 31904.334 7.729
2387.017352 31413.936 31392.924 7.707
2387.037784 30955.032 30933.693 7.685
2387.058216 30440.795 30419.074 7.665
2387.078648 30037.675 30015.711 7.645
2387.099081 29601.045 29578.934 7.626
2387.119513 29198.552 29176.246 7.609
2387.139945 28862.428 28839.918 7.594
2387.160377 28554.007 28531.445 7.581
2387.180810 28284.308 28261.688 7.570
2387.201242 28077.618 28054.996 7.559
2387.221674 27862.577 27839.932 7.549
2387.242106 27639.591 27616.902 7.538
2387.262538 27330.810 27308.123 7.527
2387.282971 27096.250 27073.592 7.516
2387.303403 26808.177 26785.529 7.504
2387.323835 26697.754 26675.180 7.498
2387.344267 26773.803 26751.316 7.504
2387.364700 27358.313 27335.869 7.531
2387.385132 28715.209 28692.906 7.588
2387.405564 30554.038 30531.908 7.669
2387.425996 31964.365 31942.611 7.729
2387.446428 32872.230 32850.773 7.771
2387.466861 33766.270 33745.293 7.810
2387.487293 34461.798 34441.320 7.836
2387.507725 34597.488 34577.629 7.848
2387.528157 34457.278 34438.023 7.840
2387.548590 34035.327 34016.676 7.821
2387.569022 33523.314 33505.469 7.799
2387.589454 32903.099 32918.512 7.776
2387.609886 32424.693 32448.586 7.753
2387.630318 31925.363 31947.309 7.730
2387.650751 31433.252 31452.662 7.710
2387.671183 30968.290 30985.006 7.688
2387.691615 30510.735 30526.729 7.668
2387.712047 30069.287 30084.059 7.650
2387.732480 29626.506 29640.123 7.631
2387.752912 29238.031 29250.373 7.614
2387.773344 28906.126 28916.178 7.599
2387.793776 28555.095 28562.443 7.583
2387.814209 28262.457 28266.609 7.570
2387.834641 28096.802 28098.973 7.561
2387.855073 27837.797 27837.963 7.551
2387.875505 27622.394 27620.484 7.542
2387.895937 27353.852 27350.664 7.531
2387.916369 27102.322 27099.018 7.518
2387.936802 26872.454 26868.789 7.508
2387.957234 26651.945 26647.090 7.500
2387.977666 26776.303 26770.041 7.503
2387.998098 27318.573 27311.146 7.528
2388.018531 28638.041 28629.119 7.587
2388.038963 30471.569 30462.197 7.668
2388.059395 31867.176 31856.922 7.731
2388.079827 32830.855 32819.645 7.772
2388.100259 33761.564 33749.594 7.813
2388.120692 34442.509 34429.008 7.842
2388.141124 34710.103 34695.070 7.853
2388.161556 34540.287 34524.102 7.846
2388.181988 34130.204 34112.809 7.827
2388.202420 33612.675 33594.730 7.805
2388.222853 33077.687 33059.816 7.782
2388.243285 32521.743 32503.863 7.758
2388.263717 32016.037 31998.133 7.735
2388.284149 31527.280 31508.957 7.714
2388.304581 30991.169 30972.258 7.692
2388.345446 30080.945 30069.820 7.651
2388.365878 29786.090 29774.986 7.643
2388.386310 29218.184 29207.748 7.615
2388.406742 28882.093 28871.316 7.598
2388.427175 28569.189 28557.877 7.583
2388.447607 28244.442 28232.293 7.571
2388.468039 28069.780 28057.217 7.561
2388.488471 27859.106 27845.887 7.552
2388.508904 27676.145 27662.574 7.544
2388.529336 27415.369 27402.090 7.532
2388.549768 27149.336 27136.447 7.519
2388.570200 26851.577 26838.629 7.507
2388.590632 26705.436 26692.863 7.500
2388.611064 26811.945 26799.832 7.505
2388.631497 27353.078 27341.732 7.529
2388.651929 28608.731 28597.730 7.585
2388.672361 30393.761 30383.436 7.664
2388.692793 31798.814 31788.576 7.729
2388.713225 32730.040 32720.229 7.767
2388.733658 33632.397 33622.891 7.805
2388.754090 34327.098 34317.473 7.839
2388.774522 34669.836 34660.438 7.851
2388.794954 34496.707 34486.402 7.845
2388.815386 34082.215 34071.758 7.828
2388.835819 33615.353 33604.832 7.807
2388.856251 33051.902 33041.473 7.781
2388.876683 32518.502 32508.465 7.760
2388.897115 32007.704 31997.773 7.737
2388.917547 31497.498 31488.215 7.717
