#BJD-2454833	K2SC-EAP   EAP    Err
2228.800043 12703.253 12695.604 7.421
2228.820476 13571.845 13564.438 7.460
2228.840908 14345.010 14337.975 7.494
2228.861340 14732.047 14725.486 7.511
2228.881772 14726.253 14720.330 7.512
2228.902205 14523.141 14517.893 7.505
2228.922637 14271.035 14266.515 7.491
2228.943069 13993.067 13989.276 7.480
2228.963501 13669.877 13666.873 7.465
2228.983934 13205.396 13203.124 7.443
2229.004366 12736.543 12735.130 7.422
2229.024798 12268.259 12267.662 7.400
2229.045230 11791.432 11791.717 7.380
2229.065662 11340.589 11341.680 7.357
2229.086095 10950.310 10952.244 7.337
2229.106527 10653.757 10656.375 7.324
2229.126959 10472.280 10475.395 7.318
2229.147391 10384.985 10388.614 7.313
2229.167824 10394.853 10399.018 7.314
2229.188256 10560.588 10565.327 7.322
2229.208688 10966.291 10971.493 7.340
2229.229120 11607.633 11613.295 7.368
2229.249553 12301.310 12307.470 7.400
2229.269985 12995.537 13002.268 7.431
2229.290417 13690.675 13698.122 7.465
2229.310849 14407.382 14415.333 7.496
2229.331281 14803.216 14811.595 7.512
2229.351714 14801.580 14810.510 7.515
2229.372146 14577.572 14586.860 7.503
2229.392578 14295.795 14304.636 7.491
2229.413010 13927.147 13935.138 7.473
2229.433443 13520.880 13527.512 7.455
2229.453875 13084.097 13089.444 7.434
2229.474307 12640.997 12641.537 7.417
2229.494739 12198.191 12198.081 7.397
2229.515171 11738.751 11739.250 7.376
2229.535604 11309.799 11310.871 7.357
2229.556036 10940.995 10942.785 7.339
2229.576468 10644.002 10646.352 7.324
2229.596900 10401.703 10404.626 7.314
2229.617333 10306.781 10310.314 7.309
2229.637765 10312.507 10316.813 7.310
2229.658197 10488.485 10493.679 7.318
2229.678629 10873.801 10879.936 7.335
2229.699061 11371.299 11378.374 7.359
2229.719494 11911.835 11907.257 7.384
2229.739926 12457.433 12451.972 7.411
2229.760358 13000.662 12995.846 7.435
2229.780790 13490.552 13486.313 7.456
2229.801222 13870.105 13866.460 7.472
2229.821655 14183.093 14179.930 7.487
2229.842087 14295.983 14293.353 7.492
