#BJD-2454833	K2SC-EAP   EAP    Err
2228.800281 6097.934 6104.880 8.460
2228.820714 6066.184 6072.873 8.459
2228.841146 5976.378 5982.835 8.456
2228.861578 5850.850 5857.023 8.449
2228.882011 5740.038 5745.917 8.444
2228.902443 5635.199 5640.841 8.441
2228.922875 5647.771 5653.223 8.442
2228.943308 6077.637 6082.853 8.461
2228.963740 7138.894 7143.912 8.502
2228.984172 7774.503 7779.297 8.528
2229.004605 8480.136 8484.790 8.554
2229.025037 9060.249 9064.584 8.577
2229.045469 9083.888 9088.132 8.580
2229.065902 8874.004 8878.127 8.570
2229.086334 8621.441 8625.367 8.560
2229.106766 8362.169 8365.947 8.550
2229.127199 8138.905 8142.503 8.541
2229.147631 7904.297 7907.765 8.533
2229.168063 7704.259 7707.755 8.526
2229.188496 7481.670 7484.891 8.515
2229.208928 7265.944 7269.149 8.507
2229.229360 7122.063 7125.014 8.500
2229.249793 6903.643 6906.360 8.493
2229.270225 6759.795 6762.595 8.486
2229.290657 6649.378 6652.522 8.481
2229.311090 6507.133 6510.722 8.477
2229.331522 6416.938 6421.028 8.473
2229.351955 6322.227 6327.181 8.469
2229.372387 6185.394 6191.239 8.464
2229.392819 6114.798 6121.717 8.460
2229.413252 6074.519 6082.825 8.458
2229.433684 6025.396 6035.358 8.459
2229.454116 6008.817 6020.192 8.455
2229.474549 5908.961 5910.384 8.451
2229.494981 5760.310 5761.665 8.446
2229.515413 5667.167 5668.036 8.441
2229.535846 5641.431 5642.160 8.439
2229.556278 6010.843 6011.318 8.453
2229.576710 6894.603 6894.868 8.494
2229.597143 7660.845 7660.973 8.522
2229.617575 8330.365 8330.328 8.546
2229.638007 9014.469 9014.436 8.573
2229.658439 9114.299 9114.422 8.578
2229.678872 8901.961 8902.224 8.573
2229.699304 8633.062 8633.730 8.562
2229.719737 8386.617 8388.700 8.552
2229.740169 8184.298 8186.895 8.545
2229.760601 7968.758 7970.764 8.534
2229.781034 7748.917 7750.497 8.525
2229.801466 7534.738 7535.940 8.516
2229.821898 7335.852 7336.719 8.510
2229.842331 7142.948 7143.542 8.501
2229.862763 6965.342 6965.745 8.494
2229.883195 6802.231 6802.432 8.486
2229.903628 6677.435 6677.327 8.482
2229.924060 6526.840 6526.396 8.476
2229.944492 6445.527 6444.876 8.471
2229.964925 6351.854 6350.927 8.468
2229.985357 6235.464 6234.268 8.465
2230.005789 6150.102 6148.761 8.462
2230.026221 6084.115 6082.592 8.458
2230.046654 6049.963 6048.533 8.459
2230.067086 6014.837 6013.568 8.456
2230.087518 5952.310 5951.131 8.454
2230.107951 5809.599 5808.740 8.446
2230.128383 5673.055 5672.585 8.442
2230.148815 5615.369 5615.410 8.442
2230.169248 5845.934 5846.599 8.448
2230.189680 6597.593 6599.112 8.480
2230.210112 7545.518 7548.358 8.515
2230.230545 8113.437 8117.460 8.539
2230.250977 8835.201 8838.446 8.569
2230.271409 9123.929 9126.351 8.580
2230.291842 8970.955 8972.649 8.573
2230.312274 8733.253 8734.334 8.564
2230.332706 8439.477 8440.068 8.553
2230.353138 8231.441 8231.618 8.543
2230.373571 8039.874 8039.653 8.534
2230.394003 7805.929 7805.269 8.528
2230.414435 7586.032 7585.083 8.517
2230.434868 7405.348 7404.102 8.512
2230.455300 7204.160 7202.719 8.504
2230.475732 7026.943 7025.010 8.498
2230.496165 6834.848 6832.695 8.490
2230.516597 6690.192 6687.900 8.484
2230.537029 6580.986 6578.925 8.478
2230.557462 6474.257 6472.192 8.474
2230.577894 6377.225 6375.218 8.470
2230.598326 6270.027 6268.428 8.465
2230.618759 6174.160 6173.081 8.462
2230.639191 6149.180 6148.708 8.462
2230.659623 6080.948 6081.331 8.458
2230.680055 6073.889 6075.136 8.457
2230.720920 5873.829 5879.588 8.449
2230.741352 5735.137 5740.326 8.446
2230.761785 5647.679 5652.174 8.440
2230.782217 5760.278 5764.115 8.444
2230.802649 6363.304 6366.485 8.469
2230.823082 7376.904 7379.369 8.510
2230.843514 7947.804 7949.555 8.532
2230.863946 8669.270 8670.464 8.560
2230.884378 9052.798 9053.354 8.578
2230.904811 9014.523 9014.521 8.573
2230.925243 8726.095 8725.585 8.562
2230.945675 8486.993 8486.032 8.554
2230.966108 8276.765 8275.433 8.544
2230.986540 8045.799 8044.149 8.537
2231.006972 7839.321 7837.465 8.527
2231.027405 7626.622 7624.580 8.520
2231.047837 7444.436 7442.059 8.512
2231.068269 7246.728 7243.985 8.503
2231.088701 7068.836 7065.648 8.499
2231.109134 6869.054 6865.633 8.492
2231.129566 6738.892 6735.500 8.484
2231.149998 6615.453 6612.091 8.479
2231.170430 6487.135 6483.813 8.476
2231.190863 6414.820 6411.979 8.471
2231.211295 6308.738 6306.253 8.469
2231.231727 6209.467 6207.196 8.463
2231.252160 6133.693 6132.000 8.460
2231.272592 6077.915 6076.902 8.460
2231.293024 6061.410 6061.383 8.456
2231.313457 6016.886 6017.898 8.456
2231.333889 5895.677 5897.483 8.450
2231.354321 5766.506 5768.896 8.444
2231.374753 5647.605 5650.969 8.441
2231.395186 5762.428 5766.600 8.447
2231.415618 6155.986 6161.292 8.461
2231.436050 7168.586 7165.430 8.503
2231.456483 7760.907 7757.559 8.526
2231.476915 8478.226 8474.665 8.553
2231.497347 8941.756 8938.339 8.573
2231.517779 8966.109 8962.619 8.573
2231.538212 8771.259 8767.729 8.567
2231.558644 8533.529 8530.110 8.555
2231.579076 8301.615 8298.601 8.548
2231.599509 8110.230 8107.806 8.538
2231.619941 7894.964 7893.062 8.530
2231.640373 7687.205 7685.677 8.523
2231.660805 7505.590 7504.812 8.513
2231.681238 7279.587 7277.612 8.507
2231.701670 7110.524 7108.963 8.501
2231.722102 6928.184 6926.068 8.492
2231.742534 6774.842 6772.318 8.487
2231.762967 6645.856 6642.865 8.480
2231.783399 6531.055 6527.884 8.474
2231.803831 6422.395 6419.113 8.472
2231.824263 6315.063 6311.501 8.469
2231.844696 6227.674 6224.090 8.466
2231.865128 6126.219 6122.512 8.460
2231.885560 6085.759 6082.014 8.460
2231.905993 6044.801 6040.955 8.458
2231.926425 6017.168 6013.128 8.457
2231.946857 5937.467 5933.482 8.450
2231.967289 5788.675 5784.804 8.447
2231.987722 5669.776 5666.345 8.441
2232.008154 5662.075 5659.000 8.443
2232.028586 6004.370 6001.479 8.455
2232.049018 6907.878 6905.495 8.492
2232.069451 7650.959 7649.179 8.519
2232.089883 8287.604 8286.682 8.546
2232.110315 8907.593 8907.106 8.570
2232.130747 9028.183 9028.813 8.575
2232.151180 8853.532 8855.133 8.567
2232.171612 8638.538 8635.594 8.559
2232.192044 8384.654 8381.982 8.550
2232.212476 8167.134 8164.052 8.541
2232.232909 7949.930 7946.557 8.533
2232.253341 7706.365 7702.836 8.523
2232.273773 7537.820 7534.076 8.516
2232.294206 7309.613 7305.760 8.507
2232.314638 7144.222 7140.384 8.501
2232.335070 6994.405 6990.589 8.496
2232.355502 6778.458 6774.778 8.488
2232.375935 6686.379 6682.602 8.481
2232.396367 6563.935 6560.440 8.477
2232.416799 6475.328 6472.194 8.473
2232.437231 6361.677 6359.071 8.471
2232.457664 6268.290 6266.665 8.468
2232.478096 6172.325 6171.352 8.464
2232.498528 6124.971 6124.793 8.458
2232.518960 6078.726 6079.582 8.457
2232.539393 6056.246 6058.110 8.458
2232.559825 5971.884 5974.802 8.453
2232.580257 5818.618 5822.702 8.449
2232.600689 5684.214 5689.557 8.444
2232.621122 5669.630 5676.699 8.441
2232.641554 5860.217 5869.188 8.449
2232.682418 7495.784 7495.185 8.516
2232.702850 8097.297 8096.239 8.540
2232.723283 8802.332 8800.784 8.568
2232.743715 9045.508 9043.442 8.576
2232.764147 8913.044 8910.651 8.573
2232.784579 8644.746 8642.057 8.564
2232.805012 8407.823 8404.867 8.555
2232.825444 8168.641 8165.367 8.548
2232.845876 7968.569 7965.138 8.535
2232.866309 7764.983 7761.310 8.529
2232.886741 7603.362 7599.578 8.520
2232.907173 7402.332 7398.509 8.514
2232.927605 7168.962 7165.047 8.506
2232.948037 7043.568 7039.456 8.499
2232.968470 6839.382 6835.280 8.489
2232.988902 6703.711 6699.494 8.485
2233.009334 6590.373 6586.054 8.478
2233.029766 6464.469 6460.150 8.475
2233.050199 6380.903 6376.681 8.474
2233.070631 6291.206 6287.161 8.467
2233.091063 6223.975 6220.336 8.465
2233.111495 6125.353 6121.912 8.462
2233.131928 6091.557 6088.340 8.460
2233.152360 6115.010 6114.095 8.459
2233.172792 6000.866 6000.598 8.455
2233.193224 5876.603 5875.904 8.451
2233.213657 5709.370 5708.313 8.443
2233.234089 5660.978 5659.464 8.440
2233.254521 5816.838 5814.799 8.449
2233.274953 6432.658 6430.343 8.472
2233.295385 7359.829 7357.204 8.509
2233.315818 7921.657 7918.512 8.533
2233.336250 8685.846 8682.342 8.562
2233.356682 9036.976 9033.188 8.576
2233.377114 8943.566 8939.561 8.574
2233.397547 8721.553 8717.234 8.566
2233.417979 8461.401 8456.839 8.552
2233.438411 8223.834 8219.453 8.544
2233.458843 8021.579 8017.291 8.535
2233.479275 7834.418 7830.276 8.528
2233.499708 7616.298 7612.359 8.519
2233.520140 7434.663 7430.959 8.514
2233.540572 7234.997 7231.989 8.506
2233.561004 7048.679 7046.343 8.502
2233.581437 6883.641 6882.375 8.490
2233.601869 6737.325 6737.160 8.485
2233.622301 6609.690 6610.544 8.481
2233.642733 6514.406 6510.534 8.476
2233.663165 6415.081 6411.436 8.473
2233.683598 6296.488 6292.523 8.468
2233.704030 6219.737 6215.515 8.468
2233.724462 6144.536 6140.159 8.463
2233.744894 6131.722 6127.290 8.461
2233.765327 6070.585 6066.049 8.460
2233.785759 6009.945 6005.227 8.458
2233.806191 5906.944 5902.303 8.453
2233.826623 5769.045 5764.544 8.448
2233.847055 5656.789 5652.619 8.442
2233.867488 5740.824 5737.088 8.447
2233.887920 6221.201 6217.820 8.465
2233.908352 7170.767 7167.837 8.503
2233.928784 7764.550 7762.243 8.528
2233.949216 8518.958 8517.514 8.556
2233.969649 9004.994 9004.601 8.575
2233.990081 8977.485 8978.067 8.575
2234.010513 8739.323 8740.706 8.565
2234.030945 8503.832 8506.381 8.556
2234.051378 8248.996 8252.648 8.549
2234.071810 8034.750 8039.824 8.538
2234.092242 7841.505 7847.603 8.530
2234.112674 7650.704 7658.166 8.523
2234.133106 7432.246 7427.691 8.518
2234.153539 7281.568 7277.087 8.508
2234.173971 7093.841 7089.256 8.500
2234.194403 6919.398 6914.874 8.496
2234.214835 6755.487 6750.830 8.487
2234.235267 6635.746 6630.893 8.484
2234.255700 6516.768 6512.097 8.478
2234.276132 6435.666 6431.049 8.473
