#BJD-2454833	K2SC-EAP   EAP    Err
2384.463576 3509.675 3501.336 5.589
2384.484008 3271.587 3263.240 5.573
2384.504441 3028.995 3020.798 5.560
2384.524873 2884.339 2876.274 5.550
2384.545305 2734.573 2726.064 5.542
2384.565738 2671.007 2662.230 5.536
2384.586170 2525.389 2516.498 5.530
2384.606603 2456.027 2446.521 5.525
2384.627035 2364.045 2354.014 5.520
2384.647467 2357.013 2347.249 5.517
2384.667900 2314.805 2304.781 5.515
2384.688332 2247.966 2237.573 5.516
2384.708764 2257.574 2247.081 5.512
2384.729197 2257.598 2247.175 5.512
2384.749629 2289.083 2278.852 5.511
2384.770061 2314.193 2304.025 5.515
2384.790494 2461.274 2451.480 5.525
2384.810926 3061.556 3051.931 5.562
2384.831359 4133.668 4124.068 5.625
2384.851791 4752.142 4742.475 5.663
2384.872223 4573.203 4563.357 5.650
2384.892656 4231.704 4221.583 5.629
2384.913088 3901.467 3891.129 5.610
2384.933520 3578.984 3568.398 5.593
2384.953953 3333.181 3322.285 5.577
2384.974385 3089.264 3078.210 5.563
2384.994818 2947.067 2935.740 5.553
2385.015250 2776.836 2765.537 5.545
2385.035682 2667.477 2656.070 5.537
2385.056115 2571.562 2560.355 5.531
2385.076547 2500.895 2489.423 5.526
2385.096979 2409.064 2397.465 5.522
2385.117412 2367.535 2356.086 5.520
2385.137844 2316.371 2304.653 5.518
2385.158276 2298.882 2287.003 5.516
2385.178709 2244.557 2232.385 5.513
2385.199141 2266.923 2254.653 5.512
2385.219574 2218.811 2206.089 5.511
2385.240006 2225.063 2212.266 5.511
2385.260438 2362.773 2349.662 5.520
2385.280871 2823.289 2810.140 5.547
2385.301303 3862.172 3848.870 5.614
2385.321735 4721.998 4708.811 5.663
2385.342168 4669.539 4656.166 5.658
2385.362600 4339.544 4326.212 5.637
2385.383032 3953.027 3939.853 5.617
2385.403465 3645.391 3632.150 5.598
2385.423897 3383.103 3370.048 5.582
2385.444329 3127.370 3114.525 5.567
