#BJD-2454833	K2SC-EAP   EAP    Err
2228.800205 4090.781 4116.683 5.403
2228.820637 3873.264 3897.888 5.388
2228.841069 3662.897 3686.317 5.376
2228.861502 3506.173 3528.709 5.366
2228.881934 3395.721 3417.673 5.359
2228.902366 3334.139 3355.807 5.355
2228.922799 3289.281 3310.772 5.352
2228.943231 3310.023 3331.731 5.354
2228.963663 3408.195 3430.578 5.359
2228.984095 3661.883 3685.867 5.375
2229.004528 4039.302 4065.637 5.399
2229.024960 4308.473 4336.499 5.417
2229.045392 4452.846 4481.830 5.426
2229.065825 4528.051 4557.569 5.431
2229.086257 4541.611 4571.298 5.431
2229.106689 4507.501 4537.055 5.430
2229.127121 4422.770 4451.860 5.424
2229.147554 4290.752 4319.102 5.414
2229.167986 4113.389 4140.727 5.402
2229.188418 3891.332 3917.390 5.390
2229.208851 3680.164 3704.993 5.378
2229.229283 3531.328 3555.290 5.367
2229.249715 3423.845 3447.188 5.362
2229.270148 3348.949 3371.854 5.357
2229.290580 3331.896 3354.705 5.355
2229.311012 3335.910 3358.729 5.357
2229.331444 3467.321 3490.905 5.364
2229.351877 3727.349 3752.434 5.381
2229.372309 4088.232 4115.408 5.402
2229.392741 4288.724 4317.018 5.415
2229.413174 4485.900 4515.283 5.427
2229.433606 4615.035 4645.073 5.435
2229.454038 4614.209 4644.153 5.436
2229.474470 4562.598 4592.239 5.433
2229.494903 4426.525 4455.213 5.423
2229.515335 4252.282 4279.996 5.413
2229.535767 4061.293 4087.946 5.400
2229.556200 3815.854 3841.122 5.385
2229.576632 3626.016 3650.212 5.373
2229.597064 3488.015 3511.437 5.365
2229.617496 3372.775 3395.555 5.358
2229.637929 3319.731 3342.238 5.355
2229.658361 3310.959 3333.447 5.355
2229.678793 3340.267 3362.947 5.357
2229.699225 3499.065 3522.699 5.366
2229.719658 3825.452 3849.832 5.386
2229.740090 4187.768 4214.140 5.410
2229.760522 4346.720 4374.122 5.418
2229.780955 4437.202 4465.218 5.424
2229.801387 4534.912 4563.604 5.431
2229.821819 4629.948 4659.280 5.436
2229.842251 4588.181 4617.339 5.434
2229.862684 4470.015 4498.554 5.428
2229.883116 4278.163 4305.643 5.415
2229.903548 4030.578 4056.662 5.398
2229.923981 3809.018 3833.880 5.384
2229.944413 3629.544 3653.418 5.373
2229.964845 3473.563 3496.578 5.364
2229.985277 3379.903 3402.426 5.357
2230.005709 3299.746 3321.846 5.353
2230.026142 3290.299 3312.376 5.352
2230.046574 3326.146 3348.486 5.356
2230.067006 3501.407 3524.812 5.366
2230.087439 3803.961 3829.170 5.384
2230.107871 4158.326 4185.635 5.407
2230.128303 4443.280 4472.274 5.425
2230.148735 4572.470 4602.226 5.432
2230.169168 4616.059 4646.060 5.435
2230.189600 4560.105 4589.749 5.432
2230.210032 4507.731 4535.606 5.429
2230.230464 4368.854 4395.629 5.421
2230.250897 4196.288 4222.186 5.410
2230.271329 4022.266 4047.249 5.398
2230.291761 3857.650 3881.792 5.388
2230.312194 3643.336 3666.316 5.373
2230.332626 3493.786 3515.998 5.365
2230.353058 3390.603 3412.307 5.358
2230.373490 3354.359 3375.953 5.355
2230.393923 3338.403 3360.001 5.355
2230.414355 3421.770 3443.975 5.360
2230.434787 3596.226 3619.536 5.372
2230.455219 3939.589 3965.004 5.392
2230.475652 4202.808 4229.820 5.409
2230.496084 4326.144 4353.943 5.417
2230.516516 4490.119 4518.914 5.427
2230.536948 4614.160 4643.736 5.435
2230.557381 4664.337 4694.243 5.438
2230.577813 4562.373 4591.727 5.432
2230.598245 4369.121 4397.388 5.420
2230.618677 4157.264 4184.322 5.406
2230.639110 3917.367 3943.033 5.392
2230.659542 3729.312 3753.877 5.379
2230.679974 3560.369 3583.931 5.369
2230.720839 3351.865 3372.194 5.355
2230.741271 3306.272 3326.402 5.353
2230.761703 3329.557 3349.912 5.355
2230.782135 3412.534 3433.462 5.361
2230.802568 3645.500 3667.860 5.374
2230.823000 4037.685 4062.414 5.399
2230.843432 4320.890 4347.363 5.417
2230.863864 4445.256 4472.549 5.426
2230.884297 4510.708 4538.478 5.429
2230.904729 4548.374 4576.465 5.431
2230.925161 4562.717 4591.003 5.432
2230.945593 4515.022 4543.138 5.429
2230.966026 4369.706 4397.062 5.420
2230.986458 4181.325 4207.654 5.408
2231.006890 3952.252 3977.329 5.393
2231.027322 3721.580 3745.403 5.380
2231.047754 3555.870 3578.817 5.369
2231.068187 3424.650 3446.904 5.360
2231.088619 3346.123 3367.995 5.355
2231.109051 3289.410 3311.009 5.352
2231.129484 3312.352 3334.139 5.353
2231.149916 3414.826 3437.237 5.360
2231.170348 3640.939 3664.685 5.375
2231.190780 4019.663 4045.607 5.397
2231.211212 4281.353 4308.806 5.416
2231.231645 4513.000 4541.786 5.429
2231.252077 4641.827 4671.354 5.436
2231.272509 4646.727 4676.283 5.436
2231.292941 4597.078 4626.330 5.433
2231.313374 4461.333 4489.782 5.424
2231.333806 4290.664 4318.104 5.414
2231.354238 4082.020 4108.242 5.402
2231.374670 3872.198 3897.179 5.389
2231.395103 3696.558 3720.490 5.379
2231.415535 3547.734 3570.767 5.368
2231.435967 3421.561 3443.788 5.361
2231.456399 3350.280 3371.996 5.356
2231.476832 3326.409 3348.044 5.355
2231.497264 3368.682 3390.606 5.357
2231.517696 3475.725 3498.300 5.364
2231.538128 3769.314 3793.611 5.382
2231.558560 4116.928 4143.225 5.404
2231.578993 4284.183 4311.458 5.415
2231.599425 4406.700 4434.671 5.423
2231.619857 4542.838 4571.589 5.430
2231.640289 4630.125 4659.370 5.436
2231.660722 4597.137 4626.184 5.434
2231.681154 4495.814 4523.522 5.427
2231.701586 4296.993 4323.440 5.416
2231.722018 4066.293 4091.515 5.402
2231.742450 3856.781 3880.919 5.386
2231.762883 3636.404 3659.388 5.374
2231.783315 3499.808 3522.073 5.365
2231.803747 3390.045 3411.737 5.358
2231.824179 3323.145 3344.479 5.354
2231.844611 3302.986 3324.248 5.353
2231.865044 3330.528 3351.974 5.355
2231.885476 3482.050 3504.388 5.365
2231.905908 3813.690 3837.922 5.385
2231.926340 4213.471 4240.005 5.410
2231.946772 4414.858 4442.554 5.423
2231.967205 4551.575 4580.071 5.430
2231.987637 4599.091 4627.879 5.434
2232.008069 4580.688 4609.389 5.433
2232.028501 4530.392 4558.815 5.430
2232.048934 4413.470 4441.232 5.423
2232.069366 4266.393 4293.332 5.413
2232.089798 4041.902 4067.561 5.400
2232.110230 3839.013 3863.520 5.386
2232.130662 3616.143 3639.364 5.374
2232.151095 3489.662 3512.148 5.365
2232.171527 3368.200 3389.457 5.358
2232.191959 3310.935 3331.730 5.353
2232.212391 3288.758 3309.506 5.352
2232.232823 3329.781 3350.830 5.355
2232.253256 3485.269 3507.257 5.365
2232.273688 3802.906 3826.746 5.385
2232.294120 4154.249 4180.128 5.406
2232.314552 4350.073 4377.092 5.419
2232.334984 4533.766 4561.865 5.431
2232.355417 4647.474 4676.245 5.437
2232.375849 4680.886 4709.873 5.439
2232.396281 4619.465 4648.137 5.436
2232.416713 4426.513 4454.126 5.425
2232.437146 4209.458 4235.866 5.410
2232.457578 3991.395 4016.582 5.397
2232.478010 3791.307 3815.367 5.383
2232.498442 3592.550 3615.481 5.372
2232.518874 3454.114 3476.249 5.364
2232.539306 3381.416 3403.113 5.358
2232.559739 3339.055 3360.481 5.357
2232.580171 3316.167 3337.412 5.355
2232.600603 3391.869 3413.480 5.360
2232.621035 3595.810 3618.486 5.371
2232.641467 3933.227 3957.685 5.393
2232.682332 4352.877 4378.787 5.420
2232.702764 4483.073 4509.808 5.428
2232.723196 4562.151 4589.402 5.433
2232.743629 4626.606 4654.294 5.437
2232.764061 4563.363 4590.775 5.433
2232.784493 4434.572 4461.329 5.424
2232.804925 4219.255 4244.879 5.411
2232.825357 3977.545 4001.878 5.397
2232.845789 3792.811 3816.174 5.383
2232.866222 3601.969 3624.321 5.373
2232.886654 3455.745 3477.327 5.363
2232.907086 3373.914 3395.068 5.358
2232.927518 3315.480 3336.354 5.355
2232.947950 3310.340 3331.236 5.354
2232.968383 3394.290 3415.687 5.361
2232.988815 3615.380 3638.028 5.374
2233.009247 3996.874 4021.656 5.396
2233.029679 4309.008 4335.537 5.418
2233.050111 4467.473 4494.886 5.427
2233.070543 4573.272 4601.278 5.433
2233.090976 4600.020 4628.181 5.435
2233.111408 4571.470 4599.482 5.433
2233.131840 4460.222 4487.624 5.426
2233.152272 4310.182 4335.694 5.418
2233.172704 4098.407 4122.554 5.406
2233.193137 3897.575 3920.702 5.391
2233.213569 3708.302 3730.466 5.379
2233.234001 3528.063 3549.290 5.369
