#BJD-2454833	K2SC-EAP   EAP    Err
2384.463622 1243.654 1244.237 4.838
2384.484055 1170.319 1170.971 4.833
2384.504487 1106.423 1107.134 4.829
2384.524920 1044.498 1045.266 4.825
2384.545352 1013.278 1014.100 4.822
2384.565785 989.439 990.316 4.821
2384.586217 974.624 975.559 4.820
2384.606649 963.198 964.187 4.819
2384.627082 973.163 974.204 4.820
2384.647514 957.046 958.133 4.817
2384.667946 925.940 927.070 4.817
2384.688379 934.657 935.824 4.817
2384.708811 923.758 924.963 4.816
2384.729244 916.685 917.937 4.816
2384.749676 889.018 890.323 4.814
2384.770108 923.783 925.128 4.816
2384.790541 1033.457 1034.845 4.823
2384.810973 1325.402 1326.836 4.845
2384.831405 1585.549 1587.042 4.861
2384.851838 1614.772 1616.301 4.864
2384.872270 1579.591 1581.149 4.863
2384.892703 1498.125 1498.293 4.858
2384.913135 1448.305 1448.461 4.853
2384.933567 1350.674 1350.851 4.847
2384.954000 1286.136 1286.345 4.842
2384.974432 1207.643 1207.864 4.836
2384.994864 1136.218 1136.453 4.831
2385.015297 1082.282 1082.531 4.826
2385.035729 1040.426 1040.701 4.824
2385.056162 990.671 990.979 4.821
2385.076594 970.396 970.756 4.819
2385.097026 977.932 978.337 4.818
2385.117459 938.516 938.965 4.818
2385.137891 938.603 939.108 4.817
2385.158324 924.723 925.255 4.816
2385.178756 932.367 932.912 4.816
2385.199188 943.677 944.227 4.817
2385.219621 943.910 944.462 4.817
2385.240053 908.728 909.301 4.815
2385.260485 920.046 920.661 4.815
2385.280918 980.547 981.194 4.819
2385.301350 1243.035 1243.716 4.837
2385.321782 1508.263 1508.960 4.857
2385.342215 1619.649 1620.380 4.866
2385.362647 1621.524 1622.290 4.864
2385.383080 1534.289 1535.084 4.860
2385.403512 1455.519 1456.343 4.853
2385.423944 1367.014 1367.856 4.847
2385.444377 1288.378 1289.240 4.841
2385.464809 1225.816 1226.703 4.837
2385.485241 1153.386 1154.302 4.831
