#BJD-2454833	K2SC-EAP   EAP    Err
2384.463434 1475.005 1453.479 7.487
2384.483866 1491.217 1470.135 7.487
2384.504299 1580.284 1559.304 7.491
2384.524731 1837.833 1817.355 7.503
2384.545163 2025.450 2005.149 7.511
2384.565596 2090.363 2070.838 7.515
2384.586028 2168.395 2149.775 7.517
2384.606460 2150.831 2133.160 7.517
2384.626893 2111.271 2094.648 7.516
2384.647325 2100.321 2084.164 7.515
2384.667757 2081.734 2066.121 7.514
2384.688190 2039.996 2024.964 7.513
2384.708622 1984.437 1969.913 7.510
2384.729054 1937.520 1923.455 7.507
2384.749487 1861.766 1847.652 7.504
2384.769919 1842.711 1828.642 7.503
2384.790351 1808.928 1794.981 7.501
2384.810784 1744.501 1730.556 7.499
2384.831216 1737.714 1724.043 7.497
2384.851648 1700.340 1686.963 7.496
2384.872081 1669.716 1656.789 7.495
2384.892513 1683.207 1668.015 7.495
2384.912945 1635.602 1621.066 7.494
2384.933378 1635.660 1621.435 7.493
2384.953810 1599.834 1586.003 7.492
2384.974242 1639.337 1625.837 7.493
2384.994674 1560.391 1547.296 7.490
2385.015107 1517.174 1503.981 7.488
2385.035539 1483.130 1470.331 7.487
2385.055971 1484.768 1471.866 7.486
2385.076404 1517.588 1505.191 7.488
2385.096836 1689.826 1677.537 7.495
2385.117268 1912.769 1900.566 7.506
2385.137701 2089.344 2077.594 7.513
2385.158133 2116.528 2104.999 7.516
2385.178565 2148.488 2137.467 7.517
2385.198998 2158.895 2148.449 7.517
2385.219430 2123.247 2113.024 7.515
2385.239862 2116.448 2105.931 7.514
2385.260295 2073.603 2063.691 7.513
2385.280727 2034.518 2024.810 7.511
2385.301159 1984.098 1974.723 7.509
2385.321592 1927.836 1918.316 7.507
2385.342024 1877.381 1868.257 7.503
2385.362456 1788.283 1779.208 7.502
2385.382888 1788.471 1779.391 7.500
2385.403321 1717.111 1708.383 7.498
2385.423753 1705.992 1697.084 7.497
2385.444185 1672.856 1663.906 7.496
2385.464618 1647.235 1638.560 7.495
2385.485050 1672.632 1664.299 7.494
2385.505482 1634.023 1626.086 7.494
2385.525915 1645.877 1638.349 7.493
2385.546347 1625.455 1618.422 7.493
2385.566779 1592.857 1586.062 7.491
2385.587212 1532.625 1526.297 7.491
2385.607644 1483.350 1477.327 7.488
2385.628076 1472.581 1466.665 7.486
2385.648509 1467.507 1461.554 7.486
2385.668941 1559.075 1553.204 7.490
2385.689373 1779.305 1773.219 7.500
2385.709805 1970.641 1964.485 7.508
2385.730238 2108.179 2101.852 7.515
2385.750670 2118.691 2112.402 7.516
2385.771102 2155.063 2149.122 7.517
2385.791535 2128.520 2123.313 7.516
2385.811967 2101.438 2096.294 7.515
2385.832399 2071.934 2067.261 7.513
2385.852832 2027.455 2022.846 7.512
2385.873264 1998.813 1994.415 7.510
2385.893696 1924.491 1920.318 7.508
2385.914128 1882.301 1878.192 7.506
2385.934561 1866.651 1862.672 7.503
2385.954993 1798.149 1794.365 7.501
2385.975425 1750.665 1747.166 7.500
2385.995858 1703.583 1699.983 7.497
2386.016290 1719.010 1715.145 7.497
2386.036722 1689.121 1685.146 7.495
2386.057154 1649.035 1645.038 7.495
2386.077587 1640.110 1636.387 7.496
2386.098019 1625.837 1622.783 7.494
2386.118451 1607.298 1598.891 7.492
2386.138884 1584.693 1576.645 7.493
2386.159316 1549.586 1541.985 7.491
2386.179748 1518.401 1510.964 7.488
2386.200181 1485.113 1477.756 7.487
2386.220613 1456.369 1449.151 7.485
2386.241045 1486.643 1479.395 7.487
2386.261477 1633.699 1626.718 7.494
2386.281910 1848.707 1841.960 7.505
2386.302342 2051.597 2044.782 7.512
2386.322774 2157.521 2150.657 7.517
2386.343207 2194.143 2187.258 7.519
2386.384071 2143.670 2137.978 7.517
2386.404503 2129.234 2123.981 7.516
2386.424936 2095.992 2091.118 7.514
2386.445368 2036.384 2031.762 7.511
2386.465800 1949.525 1945.296 7.509
2386.486233 1921.229 1917.108 7.508
2386.506665 1874.631 1870.804 7.506
2386.527097 1818.971 1815.319 7.504
2386.547529 1766.164 1762.523 7.500
2386.567962 1732.265 1728.738 7.498
2386.588394 1709.575 1705.383 7.497
2386.608826 1666.223 1661.973 7.496
2386.629259 1671.640 1667.141 7.496
2386.649691 1650.146 1645.505 7.495
2386.670123 1637.690 1633.416 7.494
2386.690555 1613.957 1609.744 7.494
2386.710988 1614.178 1610.619 7.493
2386.731420 1586.494 1583.045 7.493
2386.751852 1561.501 1558.206 7.490
2386.772284 1480.524 1477.176 7.488
2386.792717 1477.264 1473.855 7.486
2386.813149 1456.953 1453.736 7.486
2386.833581 1526.841 1523.696 7.489
2386.854014 1757.296 1754.056 7.500
2386.874446 1942.645 1939.689 7.509
2386.894878 2115.262 2112.215 7.515
2386.915310 2161.598 2158.437 7.518
2386.935743 2161.392 2158.170 7.518
2386.956175 2166.207 2163.259 7.518
2386.976607 2140.030 2137.147 7.516
2386.997040 2102.871 2100.110 7.515
2387.017472 2053.246 2050.924 7.514
2387.037904 1984.584 1982.585 7.511
2387.058336 1956.750 1954.782 7.509
2387.078769 1873.940 1871.999 7.506
2387.099201 1852.119 1850.389 7.504
2387.119633 1811.005 1809.274 7.501
2387.140065 1759.488 1757.570 7.501
2387.160498 1704.053 1702.297 7.497
2387.180930 1704.512 1702.695 7.497
2387.201362 1684.845 1683.266 7.496
2387.221794 1680.410 1678.339 7.494
2387.242227 1655.674 1653.061 7.496
2387.262659 1645.530 1642.900 7.494
2387.283091 1611.877 1609.417 7.493
2387.303524 1607.750 1605.865 7.493
2387.323956 1595.773 1594.059 7.492
2387.344388 1535.816 1534.371 7.490
2387.364820 1489.933 1489.002 7.488
2387.385253 1451.344 1450.551 7.486
2387.405685 1468.038 1467.329 7.487
2387.426117 1636.071 1635.095 7.493
2387.446549 1828.002 1827.177 7.504
2387.466982 2011.631 2010.668 7.512
2387.487414 2135.603 2134.543 7.518
2387.507846 2165.709 2164.422 7.519
2387.528278 2159.275 2157.869 7.519
2387.548711 2142.031 2140.578 7.517
2387.569143 2136.573 2135.217 7.516
2387.589575 2084.133 2079.000 7.515
2387.610007 2041.364 2036.301 7.513
2387.630440 1977.890 1973.548 7.510
2387.650872 1921.846 1917.605 7.507
2387.671304 1883.478 1879.334 7.506
2387.691736 1797.688 1793.748 7.503
2387.712169 1774.982 1771.067 7.502
2387.732601 1730.185 1726.550 7.501
2387.753033 1696.958 1693.625 7.499
2387.773465 1670.014 1666.748 7.497
2387.793898 1661.511 1658.075 7.496
2387.814330 1643.580 1639.835 7.496
2387.834762 1632.099 1628.282 7.495
2387.855194 1632.675 1628.688 7.494
2387.875627 1602.191 1598.315 7.494
2387.896059 1577.286 1573.630 7.492
2387.916491 1572.056 1568.938 7.491
2387.936924 1490.640 1487.686 7.489
2387.957356 1475.410 1472.505 7.488
2387.977788 1458.776 1455.879 7.487
2387.998220 1535.963 1533.472 7.490
