#BJD-2454833	K2SC-EAP   EAP    Err
2384.463391 543.499 547.330 4.421
2384.483823 551.614 556.307 4.421
2384.504256 552.120 557.064 4.422
2384.524688 525.353 529.870 4.421
2384.545120 521.336 525.750 4.420
2384.565553 513.887 518.761 4.417
2384.585985 493.174 498.191 4.416
2384.606417 537.825 545.363 4.420
2384.626849 689.851 704.110 4.432
2384.647282 767.552 785.268 4.441
2384.667714 864.207 886.066 4.448
2384.688146 897.527 921.167 4.450
2384.708579 862.300 885.091 4.448
2384.729011 824.825 846.650 4.444
2384.749443 781.549 801.650 4.440
2384.769875 758.473 777.752 4.438
2384.790308 726.127 744.399 4.436
2384.810740 715.773 733.637 4.435
2384.831172 679.534 696.278 4.432
2384.851605 672.556 689.332 4.431
2384.872037 650.895 667.292 4.429
2384.892469 627.889 642.629 4.428
2384.912902 634.573 650.325 4.427
2384.933334 605.053 619.986 4.425
2384.953766 583.105 597.580 4.424
2384.974199 581.143 595.869 4.424
2384.994631 564.704 579.176 4.423
2385.015063 542.206 555.828 4.422
2385.035496 543.213 557.321 4.422
2385.055928 543.960 558.128 4.421
2385.076360 542.575 557.200 4.422
2385.096792 554.417 569.605 4.422
2385.117225 539.098 553.943 4.421
2385.137657 516.957 531.416 4.420
2385.158089 501.443 515.516 4.418
2385.178522 499.880 514.375 4.416
2385.198954 511.930 527.403 4.419
2385.219386 626.218 646.056 4.427
2385.239818 752.480 776.800 4.438
2385.260251 828.222 855.890 4.445
2385.280683 906.514 937.301 4.450
2385.301115 865.325 894.905 4.449
2385.321548 837.780 866.212 4.446
2385.341980 800.256 827.640 4.442
2385.362412 770.508 796.835 4.440
2385.382845 735.727 760.773 4.438
2385.403277 739.098 764.601 4.437
2385.423709 707.306 731.451 4.433
2385.444141 667.058 689.663 4.432
2385.464574 666.157 688.909 4.430
2385.485006 639.837 661.856 4.428
2385.505438 624.426 646.121 4.427
2385.525871 605.050 626.359 4.425
2385.546303 591.400 612.575 4.424
2385.566735 578.213 599.105 4.423
2385.587167 561.734 582.377 4.424
2385.607600 561.688 582.600 4.422
2385.628032 553.333 573.963 4.422
2385.648464 553.527 574.162 4.420
2385.668897 558.979 579.930 4.421
2385.689329 545.750 565.928 4.421
2385.709761 566.784 587.741 4.421
2385.730193 548.158 568.282 4.420
2385.750626 525.742 545.053 4.418
2385.771058 481.673 499.599 4.417
2385.791490 493.403 512.495 4.417
2385.811923 554.473 575.842 4.421
2385.832355 702.474 729.677 4.434
2385.852787 796.441 827.144 4.442
2385.873219 877.227 911.071 4.449
2385.893652 906.696 941.808 4.450
2385.914084 862.889 896.451 4.447
2385.934516 829.440 861.907 4.444
2385.954948 776.145 806.912 4.441
2385.975381 745.138 775.037 4.439
2385.995813 748.908 778.857 4.438
2386.016245 714.815 743.205 4.436
2386.036678 662.560 688.967 4.433
2386.057110 636.931 662.408 4.430
2386.077542 662.324 688.904 4.429
2386.097974 634.836 661.012 4.428
2386.118407 599.877 620.536 4.428
2386.138839 584.670 604.846 4.425
2386.159271 565.405 585.228 4.425
2386.200136 548.967 568.395 4.423
2386.220568 550.535 570.252 4.423
2386.241000 542.629 562.034 4.423
2386.261433 550.568 570.471 4.422
2386.281865 548.559 568.570 4.423
2386.302297 553.040 573.230 4.422
2386.322730 545.037 565.024 4.422
2386.343162 512.945 531.803 4.419
2386.384026 494.860 514.458 4.417
2386.404458 522.609 543.533 4.420
2386.424891 627.788 652.754 4.430
2386.445323 757.454 787.325 4.439
2386.465755 878.300 912.725 4.448
2386.486188 918.427 954.365 4.452
2386.506620 885.153 920.141 4.449
2386.527052 838.046 871.453 4.445
2386.547484 786.635 818.206 4.442
2386.567917 758.167 788.816 4.440
2386.588349 733.607 762.677 4.437
2386.608781 699.117 727.094 4.436
2386.629213 688.853 716.355 4.434
2386.649646 676.978 703.900 4.432
2386.670078 641.124 667.092 4.431
2386.690510 627.820 653.280 4.429
2386.710942 612.100 637.511 4.427
2386.731375 600.910 625.989 4.426
2386.751807 594.219 619.206 4.425
2386.772239 568.169 592.078 4.424
2386.792672 569.738 593.631 4.423
2386.813104 538.215 561.145 4.423
2386.833536 544.270 567.461 4.422
2386.853968 544.643 567.701 4.422
2386.874401 568.538 592.662 4.423
2386.894833 543.694 566.793 4.422
2386.915265 543.258 566.187 4.422
2386.935697 527.290 549.596 4.420
2386.956130 500.052 521.619 4.419
2386.976562 511.952 533.904 4.417
2386.996994 492.917 514.237 4.417
2387.017426 572.448 596.935 4.425
2387.037859 732.030 762.384 4.438
2387.058291 821.743 855.298 4.444
2387.078723 904.435 940.836 4.451
2387.099155 888.739 924.786 4.450
2387.119588 853.188 887.909 4.447
2387.140020 816.781 850.020 4.444
2387.160452 778.850 810.904 4.441
2387.180884 755.907 787.083 4.439
2387.201317 724.826 755.147 4.437
2387.221749 696.704 725.646 4.435
