#BJD-2454833	K2SC-EAP   EAP    Err
2228.800398 369.049 365.639 3.258
2228.820830 347.121 343.987 3.254
2228.841263 339.611 336.745 3.252
2228.861695 327.635 325.101 3.252
2228.882128 312.345 310.176 3.250
2228.902560 303.781 301.930 3.249
2228.922992 298.502 296.981 3.248
2228.943425 287.796 286.596 3.246
2228.963857 272.746 271.875 3.246
2228.984290 274.270 273.725 3.246
2229.004722 267.883 267.630 3.245
2229.025154 259.294 259.395 3.245
2229.045587 255.750 256.171 3.244
2229.066019 267.376 268.201 3.245
2229.086452 253.475 254.668 3.243
2229.106884 266.336 267.873 3.244
2229.127316 256.559 258.461 3.244
2229.147749 256.487 258.660 3.243
2229.168181 244.396 246.846 3.244
2229.188614 247.076 249.858 3.243
2229.209046 262.625 265.670 3.244
2229.249911 422.133 425.731 3.262
2229.270343 428.165 432.026 3.263
2229.290776 406.460 410.579 3.261
2229.311208 387.978 392.326 3.259
2229.331640 376.267 380.792 3.257
2229.352073 349.541 354.237 3.255
2229.372505 324.694 329.517 3.254
2229.392938 327.271 332.184 3.252
2229.413370 323.290 328.263 3.251
2229.433802 301.500 306.493 3.250
2229.454235 299.428 304.399 3.249
2229.474667 275.473 276.947 3.245
2229.495100 273.911 274.878 3.245
2229.515532 260.554 261.890 3.244
2229.535964 260.340 262.005 3.245
2229.556397 258.621 260.648 3.244
2229.576829 261.938 264.277 3.245
2229.597261 250.503 253.134 3.244
2229.617694 258.531 261.471 3.245
2229.638126 250.119 253.336 3.244
2229.658558 257.551 261.051 3.244
2229.678991 242.460 246.248 3.243
2229.699423 238.922 242.895 3.242
2229.719856 247.144 246.170 3.242
2229.740288 289.849 288.404 3.247
2229.760720 390.442 389.372 3.258
2229.781153 432.460 431.689 3.262
2229.801585 420.005 419.554 3.261
2229.822017 403.014 402.833 3.259
2229.842450 366.185 366.265 3.257
2229.862882 354.799 355.112 3.256
2229.883315 337.417 337.972 3.253
2229.903747 320.083 320.960 3.251
2229.924179 309.904 311.114 3.251
2229.944612 305.846 307.340 3.249
2229.965044 279.975 281.762 3.248
2229.985476 287.380 289.425 3.247
2230.005909 281.597 283.898 3.247
2230.026341 272.972 275.555 3.247
2230.046774 263.103 265.952 3.244
2230.067206 265.882 268.949 3.244
2230.087638 261.191 264.483 3.244
2230.128503 265.732 269.441 3.245
2230.148935 270.598 274.497 3.245
2230.169368 250.638 254.750 3.245
2230.189800 259.188 263.491 3.244
2230.210232 244.533 242.567 3.242
2230.230665 240.467 237.823 3.241
2230.251097 260.137 257.919 3.243
2230.271530 347.393 345.600 3.253
2230.291962 420.206 418.891 3.261
2230.312394 425.873 424.941 3.261
2230.332827 395.369 394.740 3.259
2230.353259 379.783 379.431 3.256
2230.373691 358.569 358.507 3.255
2230.394124 342.861 343.148 3.253
2230.414556 335.042 335.665 3.252
2230.434988 307.943 308.939 3.251
2230.455421 305.019 306.344 3.249
2230.475853 297.260 298.909 3.249
2230.496285 288.951 290.861 3.248
2230.516718 288.728 290.934 3.247
2230.537150 268.911 271.374 3.246
2230.557583 271.662 274.432 3.245
2230.578015 261.987 265.027 3.245
2230.598447 263.660 267.025 3.244
2230.618880 267.613 271.266 3.245
2230.639312 263.502 267.388 3.244
2230.659744 250.989 255.072 3.244
2230.680177 267.113 271.320 3.245
2230.721041 260.308 256.642 3.242
2230.741474 248.686 245.311 3.241
2230.761906 234.058 230.997 3.241
2230.782338 301.925 299.223 3.246
2230.802771 401.586 399.211 3.258
2230.823203 446.219 444.195 3.263
2230.864068 385.262 383.993 3.257
2230.884500 360.469 359.574 3.255
2230.904932 350.777 350.199 3.254
