#BJD-2454833	K2SC-EAP   EAP    Err
2228.799946 17036.584 17025.303 8.462
2228.840810 24616.926 24608.732 8.760
2228.861243 27749.770 27742.795 8.881
2228.881675 29547.402 29541.172 8.947
2228.902107 28822.891 28816.816 8.922
2228.922539 27466.307 27460.221 8.871
2228.942971 26236.970 26230.070 8.824
2228.963404 25222.218 25214.400 8.786
2228.983836 24317.912 24309.236 8.753
2229.004268 23539.390 23529.422 8.722
2229.024700 22833.264 22822.109 8.694
2229.045132 22118.744 22106.670 8.670
2229.065565 21523.998 21510.693 8.642
2229.085997 20948.765 20934.506 8.618
2229.106429 20396.992 20382.322 8.598
2229.126861 19856.379 19841.461 8.578
2229.147293 19430.094 19415.004 8.561
2229.167725 19054.666 19039.213 8.548
2229.188158 18725.866 18709.449 8.533
2229.208590 18447.085 18428.395 8.522
2229.229022 18222.375 18200.625 8.512
2229.249454 18022.799 17996.740 8.503
2229.269886 18003.902 17972.225 8.506
2229.290319 17941.833 17902.035 8.500
2229.310751 17658.481 17609.809 8.490
2229.331183 17188.102 17130.281 8.469
2229.351615 16537.314 16470.133 8.444
2229.372047 16088.929 16012.713 8.424
2229.392479 16122.664 16037.659 8.424
2229.412912 17840.585 17747.377 8.493
2229.433344 22682.475 22582.242 8.683
2229.453776 25664.490 25559.396 8.796
2229.474208 29016.203 29004.393 8.933
2229.494640 29639.751 29628.791 8.957
2229.515073 28450.919 28439.375 8.912
2229.535505 27113.450 27101.508 8.861
2229.555937 25910.758 25897.109 8.817
2229.576369 24917.964 24904.176 8.777
2229.596801 24023.751 24009.490 8.743
2229.617233 23268.767 23252.523 8.714
2229.637666 22599.404 22579.883 8.686
2229.658098 21876.440 21851.740 8.658
2229.678530 21303.138 21272.641 8.632
2229.698962 20653.779 20617.049 8.609
2229.719394 20148.280 20142.594 8.590
2229.739826 19645.836 19639.924 8.569
2229.760259 19225.088 19219.404 8.554
2229.780691 18911.404 18905.691 8.541
2229.801123 18605.930 18599.836 8.530
2229.821555 18332.885 18326.297 8.516
2229.841987 18121.802 18114.760 8.508
2229.862419 18013.284 18005.527 8.506
2229.882852 18004.148 17995.682 8.505
2229.903284 17883.282 17874.180 8.499
2229.923716 17464.990 17455.221 8.483
2229.944148 16897.889 16887.607 8.461
2229.964580 16308.454 16296.366 8.437
2229.985012 15922.179 15909.414 8.422
2230.005444 16314.031 16300.604 8.436
2230.025877 19077.509 19062.555 8.549
2230.046309 23981.254 23964.637 8.741
2230.066741 26933.369 26913.955 8.856
2230.087173 29680.242 29656.959 8.960
2230.107605 29396.108 29368.020 8.950
2230.128038 28084.273 28051.316 8.898
2230.148470 26750.249 26710.963 8.846
2230.168902 25579.835 25533.225 8.802
2230.189334 24638.878 24584.605 8.763
2230.209766 23733.558 23724.441 8.733
2230.230198 23056.600 23041.631 8.702
2230.250631 22363.812 22352.498 8.676
2230.271063 21635.321 21627.834 8.651
2230.291495 21059.314 21053.000 8.627
2230.311927 20473.335 20467.477 8.602
2230.332359 19923.155 19917.504 8.582
2230.352791 19497.072 19491.418 8.565
2230.373223 19092.606 19086.650 8.547
2230.393656 18779.622 18773.000 8.536
2230.414088 18513.992 18506.545 8.527
2230.434520 18241.934 18233.871 8.515
2230.454952 18023.241 18014.377 8.509
2230.475384 17988.722 17977.910 8.506
2230.495816 17926.705 17915.051 8.504
2230.516248 17709.511 17697.006 8.494
2230.536681 17254.575 17239.893 8.474
2230.557113 16642.317 16624.631 8.452
2230.577545 16099.937 16079.781 8.429
2230.597977 15917.078 15890.618 8.421
2230.618409 16782.410 16748.680 8.456
2230.638841 20963.444 20922.551 8.622
2230.659273 25057.045 25008.977 8.782
2230.679706 28485.311 28429.561 8.912
2230.720570 29095.456 29067.014 8.933
2230.741002 27677.045 27652.564 8.880
2230.761434 26371.924 26351.779 8.829
2230.781866 25264.763 25248.252 8.788
2230.802298 24382.477 24368.588 8.754
2230.822731 23516.269 23505.055 8.720
2230.843163 22782.165 22774.652 8.694
2230.863595 22111.211 22104.525 8.666
2230.884027 21481.151 21475.186 8.642
2230.904459 20834.484 20828.889 8.617
2230.924891 20270.905 20265.424 8.598
2230.945324 19759.868 19754.074 8.576
2230.965756 19323.657 19317.365 8.558
2230.986188 18976.333 18969.600 8.545
2231.006620 18621.821 18614.645 8.531
2231.027052 18402.236 18394.547 8.521
2231.047484 18144.047 18135.457 8.512
2231.067916 18019.549 18008.969 8.505
2231.088348 17943.983 17932.488 8.504
2231.108780 17874.078 17860.643 8.500
2231.129213 17540.897 17524.881 8.487
2231.149645 16974.446 16955.236 8.465
2231.170077 16381.064 16359.383 8.441
2231.190509 15876.074 15850.362 8.420
2231.210941 15911.974 15882.396 8.421
2231.231373 17682.894 17650.340 8.492
2231.251805 22901.020 22863.137 8.699
2231.272238 26248.144 26203.111 8.828
2231.292670 29735.032 29682.918 8.959
2231.313102 30028.452 29968.422 8.971
2231.333534 28678.205 28611.139 8.919
2231.353966 27211.807 27138.697 8.864
2231.374398 25913.434 25834.338 8.817
2231.394830 24949.926 24864.898 8.778
2231.415262 23994.978 23905.002 8.737
2231.435695 23276.533 23263.291 8.712
2231.456127 22513.101 22502.162 8.686
2231.476559 21848.629 21836.068 8.660
2231.496991 21210.049 21194.916 8.634
2231.517423 20588.220 20570.086 8.610
2231.537855 20042.762 20020.746 8.587
2231.558287 19565.949 19541.824 8.568
2231.578719 19219.634 19190.861 8.552
2231.599152 18857.424 18824.082 8.538
2231.619584 18544.546 18506.332 8.526
2231.640016 18275.580 18231.982 8.517
2231.660448 18058.194 18009.613 8.508
2231.680880 17966.741 17960.740 8.505
2231.701312 17935.613 17930.146 8.503
2231.721744 17777.604 17771.727 8.497
2231.742176 17333.446 17326.941 8.480
2231.762608 16737.628 16730.457 8.456
2231.783041 16136.476 16127.196 8.430
2231.803473 15735.359 15725.739 8.415
2231.823905 16143.229 16133.239 8.432
2231.844337 19052.572 19042.213 8.551
2231.864769 24408.655 24397.449 8.758
2231.885201 27778.936 27766.574 8.889
2231.905633 30465.838 30452.283 8.990
2231.926065 29771.507 29756.064 8.964
2231.946497 28199.459 28181.844 8.904
2231.966930 26763.558 26742.336 8.852
2231.987362 25591.065 25565.086 8.806
2232.007794 24627.217 24598.955 8.765
2232.028226 23755.964 23724.252 8.734
2232.048658 22985.791 22949.627 8.704
2232.069090 22280.639 22239.082 8.675
2232.089522 21614.324 21567.543 8.650
2232.109954 20984.311 20932.352 8.626
2232.130387 20399.030 20339.795 8.601
2232.150819 19847.776 19781.102 8.580
2232.171251 19416.278 19408.184 8.564
2232.191683 19051.094 19045.109 8.551
2232.212115 18735.237 18728.779 8.536
2232.232547 18446.739 18439.703 8.525
2232.252979 18199.537 18190.531 8.516
2232.273411 18013.485 18003.725 8.510
2232.293843 18026.627 18015.727 8.509
2232.314276 17932.119 17919.408 8.504
2232.334708 17640.679 17625.436 8.491
2232.355140 17080.753 17062.320 8.472
2232.375572 16469.575 16447.137 8.446
2232.396004 15918.077 15890.817 8.423
2232.416436 15689.536 15658.908 8.414
2232.436868 16638.931 16603.068 8.452
2232.457300 21098.874 21055.984 8.629
2232.477732 25540.339 25491.994 8.804
2232.498164 29378.757 29323.889 8.949
2232.518597 30610.848 30547.898 8.992
2232.539029 29320.284 29250.014 8.945
2232.559461 27729.267 27651.553 8.884
2232.579893 26404.890 26319.943 8.833
2232.600325 25287.788 25196.473 8.789
2232.620757 24320.591 24222.398 8.752
2232.641189 23468.945 23364.068 8.717
2232.682053 22042.535 22036.377 8.667
2232.702485 21355.379 21349.965 8.641
2232.722917 20768.508 20763.184 8.619
