#BJD-2454833	K2SC-EAP   EAP    Err
2144.103258 1577.911 1573.807 4.309
2144.123690 1519.128 1515.032 4.304
2144.144122 1444.503 1440.412 4.298
2144.164555 1439.940 1435.864 4.298
2144.184987 1776.127 1772.057 4.325
2144.246284 3437.748 3433.731 4.451
2144.266717 3047.432 3043.440 4.422
2144.287149 2744.453 2740.478 4.401
2144.307581 2521.401 2517.446 4.384
2144.328014 2347.921 2343.989 4.370
2144.348446 2205.562 2201.654 4.357
2144.368878 2092.485 2088.610 4.349
2144.389311 2001.537 1997.695 4.342
2144.409743 1925.575 1921.770 4.336
2144.430176 1850.842 1847.074 4.330
2144.450608 1768.344 1764.628 4.324
2144.471040 1692.184 1688.514 4.319
2144.491473 1617.778 1614.152 4.313
2144.511905 1563.170 1559.594 4.309
2144.532337 1536.656 1533.139 4.306
2144.552770 1524.632 1521.170 4.305
2144.573202 1531.491 1528.078 4.306
2144.593634 1536.055 1532.679 4.306
2144.614067 1534.057 1530.729 4.306
2144.634499 1570.832 1567.559 4.309
2144.654931 1559.005 1555.789 4.308
2144.675364 1465.287 1462.249 4.300
2144.695796 1435.371 1432.236 4.297
2144.716228 1620.461 1617.369 4.312
2144.736661 2479.296 2476.252 4.380
2144.777525 3545.479 3541.384 4.462
2144.797958 3155.671 3151.569 4.432
2144.818390 2823.073 2818.982 4.407
2144.838822 2583.832 2579.751 4.389
2144.859255 2389.793 2385.726 4.373
2144.879687 2248.429 2244.382 4.363
2144.900120 2136.171 2132.144 4.353
2144.920552 2044.017 2040.007 4.345
2144.940984 1955.072 1951.076 4.338
2144.961417 1888.863 1884.883 4.333
2144.981849 1791.408 1787.453 4.327
2145.002281 1719.121 1715.189 4.321
2145.022714 1659.646 1655.745 4.315
2145.043146 1573.745 1569.867 4.309
2145.063578 1544.150 1540.304 4.307
2145.084011 1521.443 1517.622 4.305
2145.104443 1525.702 1521.904 4.306
2145.124875 1540.211 1536.436 4.307
2145.145308 1530.751 1527.014 4.306
2145.165740 1563.572 1559.929 4.308
2145.186172 1580.862 1577.272 4.310
2145.206605 1504.168 1500.634 4.304
2145.227037 1445.431 1441.945 4.300
2145.247469 1526.900 1523.469 4.306
