#BJD-2454833	K2SC-EAP   EAP    Err
2384.463372 1083.609 1085.741 4.665
2384.483804 1074.512 1075.969 4.664
2384.504237 1060.435 1059.277 4.662
2384.524669 1028.658 1026.199 4.660
2384.545101 1003.534 999.859 4.658
2384.565534 986.339 984.315 4.657
2384.585966 998.206 998.691 4.658
2384.606398 988.355 992.208 4.656
2384.626831 965.171 972.117 4.655
2384.647263 947.807 953.979 4.654
2384.667695 951.561 958.976 4.652
2384.688127 928.888 937.442 4.649
2384.708560 873.181 881.088 4.648
2384.728992 865.657 873.577 4.646
2384.749424 856.757 862.194 4.645
2384.769856 886.045 891.040 4.648
2384.790289 1043.840 1051.681 4.661
2384.810721 1292.350 1305.190 4.682
2384.831153 1414.564 1430.693 4.693
2384.851586 1598.622 1620.042 4.708
2384.872018 1620.044 1643.198 4.710
2384.892450 1550.654 1578.140 4.706
2384.912883 1501.282 1530.182 4.700
2384.933315 1414.853 1442.166 4.694
2384.953747 1357.966 1384.883 4.690
2384.974179 1331.074 1358.100 4.686
2384.994612 1292.960 1320.338 4.682
2385.015044 1242.031 1266.601 4.678
2385.035476 1217.093 1241.826 4.676
2385.055908 1200.602 1222.500 4.673
2385.076341 1165.592 1187.883 4.670
2385.096773 1151.959 1173.075 4.669
2385.117205 1117.797 1136.674 4.667
2385.137638 1092.932 1112.352 4.664
2385.158070 1063.318 1082.195 4.662
2385.178502 1031.106 1051.120 4.660
2385.198935 1001.686 1023.127 4.659
2385.219367 996.739 1018.969 4.658
2385.239799 988.613 1008.811 4.657
2385.260231 964.687 986.404 4.657
2385.280664 938.625 959.665 4.656
2385.301096 961.030 983.555 4.655
2385.321528 945.708 966.046 4.653
2385.341961 933.713 954.901 4.651
2385.362393 862.789 881.317 4.648
2385.382825 887.117 905.016 4.646
2385.403257 875.107 893.446 4.645
2385.423689 871.161 887.349 4.647
2385.444122 998.955 1017.055 4.657
2385.464554 1252.361 1278.265 4.678
2385.484986 1381.526 1411.671 4.689
2385.505419 1575.944 1612.699 4.705
2385.525851 1640.678 1680.013 4.710
2385.546283 1591.186 1631.524 4.707
2385.566715 1518.434 1556.867 4.702
2385.587148 1439.432 1477.493 4.697
2385.607580 1392.929 1430.657 4.691
2385.628012 1339.142 1375.630 4.686
2385.648445 1306.120 1340.338 4.683
2385.668877 1260.976 1293.457 4.680
2385.689309 1238.804 1269.324 4.677
2385.709741 1226.042 1254.533 4.674
2385.730174 1170.203 1195.738 4.672
2385.750606 1174.399 1199.696 4.670
2385.771038 1141.597 1168.006 4.667
2385.791470 1111.872 1140.865 4.665
2385.811903 1062.575 1090.221 4.662
2385.832335 1030.124 1059.306 4.661
2385.852767 1035.688 1064.786 4.660
2385.873199 1018.846 1047.980 4.658
2385.893632 1021.838 1052.003 4.657
2385.914064 998.017 1027.288 4.657
2385.934496 1000.136 1029.523 4.656
2385.954928 980.226 1009.578 4.655
2385.975361 956.309 985.844 4.653
2385.995793 911.794 938.945 4.651
2386.016225 897.175 921.035 4.649
2386.036658 884.426 906.680 4.646
2386.057090 872.627 892.871 4.645
2386.077522 867.871 888.792 4.646
2386.097954 960.995 987.692 4.653
2386.118387 1204.904 1242.745 4.673
2386.138819 1388.075 1433.427 4.688
2386.159251 1553.791 1604.940 4.701
2386.179683 1634.825 1688.863 4.710
2386.200116 1624.090 1676.867 4.709
2386.220548 1551.597 1602.023 4.703
2386.240980 1483.103 1531.599 4.697
2386.261412 1422.682 1470.358 4.692
2386.281845 1369.063 1416.364 4.689
2386.302277 1318.135 1362.630 4.685
2386.322709 1268.697 1310.385 4.682
2386.343141 1235.614 1275.401 4.679
2386.384006 1171.525 1206.569 4.672
2386.404438 1153.890 1191.209 4.671
2386.424870 1131.018 1170.080 4.669
2386.445303 1117.499 1156.742 4.667
2386.465735 1102.330 1143.505 4.664
2386.486167 1071.776 1112.152 4.662
2386.506599 1025.969 1065.820 4.659
2386.527031 1000.811 1040.403 4.659
2386.547464 1015.256 1054.474 4.659
2386.567896 1001.517 1039.949 4.657
2386.588328 986.897 1021.239 4.657
2386.608761 986.705 1018.233 4.656
2386.629193 940.952 969.127 4.654
2386.649625 941.815 968.738 4.652
2386.670057 909.680 936.802 4.649
2386.690490 886.895 913.827 4.647
2386.710922 852.890 882.891 4.646
2386.731354 859.405 889.684 4.646
2386.751786 931.626 963.958 4.651
2386.772218 1142.050 1179.070 4.669
2386.792651 1354.341 1395.584 4.684
2386.813083 1490.256 1535.778 4.699
2386.833515 1661.881 1711.116 4.710
2386.853947 1640.433 1687.988 4.709
2386.874380 1588.429 1635.905 4.704
2386.894812 1475.032 1518.297 4.700
2386.915244 1435.191 1475.996 4.694
2386.935676 1378.514 1416.459 4.689
2386.956109 1318.039 1355.418 4.685
2386.976541 1299.366 1336.398 4.681
2386.996973 1247.068 1283.678 4.678
2387.017405 1224.737 1262.821 4.676
2387.037838 1210.539 1249.109 4.674
2387.058270 1139.424 1175.189 4.672
2387.078702 1170.379 1207.018 4.669
2387.099134 1133.514 1169.580 4.667
2387.119567 1098.125 1132.903 4.664
2387.139999 1069.357 1101.712 4.662
2387.160431 1057.793 1090.307 4.660
2387.180863 1024.372 1055.384 4.658
2387.201295 994.072 1025.230 4.658
