#BJD-2454833	K2SC-EAP   EAP    Err
2384.463489 3498.597 3459.156 7.096
2384.483921 3615.469 3574.642 7.101
2384.504354 3662.798 3621.358 7.104
2384.524786 3636.443 3595.217 7.102
2384.545218 3526.454 3486.329 7.096
2384.565651 3346.488 3308.272 7.090
2384.586083 3145.160 3109.099 7.078
2384.606516 2946.836 2912.885 7.070
2384.626948 2753.116 2721.231 7.061
2384.647380 2643.208 2612.496 7.055
2384.667813 2570.270 2540.298 7.052
2384.688245 2492.479 2463.305 7.049
2384.708677 2520.371 2490.836 7.049
2384.729110 2615.623 2584.977 7.054
2384.749542 2878.283 2844.657 7.068
2384.769974 3287.458 3249.258 7.087
2384.790407 3499.849 3459.266 7.096
2384.810839 3653.029 3610.696 7.103
2384.831271 3669.398 3626.827 7.104
2384.851704 3591.370 3549.612 7.100
2384.872136 3482.266 3441.670 7.094
2384.892569 3313.395 3275.923 7.088
2384.913001 3121.543 3086.207 7.080
2384.933433 2945.200 2911.758 7.069
2384.953866 2790.819 2759.014 7.062
2384.974298 2662.191 2631.778 7.056
2384.994730 2544.119 2514.972 7.052
2385.015163 2553.804 2524.512 7.051
2385.035595 2539.153 2509.985 7.051
2385.056027 2596.224 2566.386 7.054
2385.076460 2877.566 2844.577 7.066
2385.096892 3249.453 3212.309 7.083
2385.117324 3454.144 3414.700 7.093
2385.137757 3598.290 3557.203 7.100
2385.158189 3650.342 3608.640 7.104
2385.178621 3644.096 3602.443 7.102
2385.199054 3551.830 3511.188 7.100
2385.219486 3340.267 3301.917 7.088
2385.239918 3137.378 3101.200 7.078
2385.260351 2908.505 2874.789 7.069
2385.280783 2771.666 2739.410 7.061
2385.301215 2643.150 2612.267 7.055
2385.321648 2546.072 2516.217 7.052
2385.342080 2565.663 2535.549 7.051
2385.362512 2588.851 2558.426 7.052
2385.382945 2633.105 2602.154 7.054
2385.403377 2850.578 2817.217 7.067
2385.423809 3222.856 3185.380 7.083
2385.444242 3466.631 3426.456 7.094
2385.464674 3618.341 3576.470 7.101
2385.485106 3604.951 3563.194 7.101
2385.505539 3588.624 3546.997 7.100
2385.525971 3498.407 3457.729 7.096
2385.546403 3353.487 3314.354 7.089
