#BJD-2454833	K2SC-EAP   EAP    Err
2144.103512 5718.840 5747.895 10.578
2144.123944 7936.615 7964.053 10.648
2144.144377 8771.613 8798.367 10.677
2144.164809 7962.613 7987.287 10.648
2144.185242 7070.370 7094.054 10.623
2144.205674 6434.735 6455.638 10.600
2144.226107 5862.861 5881.915 10.580
2144.246539 5311.017 5325.446 10.563
2144.266972 4939.894 4953.287 10.550
2144.287404 4602.188 4610.764 10.538
2144.307837 4341.704 4347.928 10.530
2144.328269 4169.060 4171.521 10.522
2144.348702 3961.831 3963.698 10.516
2144.369134 3808.687 3807.897 10.510
2144.389567 3713.575 3706.488 10.505
2144.409999 3622.552 3613.423 10.502
2144.430431 3538.383 3526.802 10.500
2144.450864 3582.585 3564.385 10.499
2144.471296 3569.598 3546.302 10.498
2144.491729 3528.544 3500.739 10.496
2144.512161 3513.844 3474.214 10.496
2144.532594 3670.826 3627.126 10.502
2144.553026 4244.498 4200.955 10.517
2144.573459 5248.983 5200.570 10.551
2144.593891 7021.284 6967.668 10.608
2144.614324 8881.699 8821.449 10.667
2144.634756 8165.989 8099.497 10.642
2144.655189 7275.453 7201.296 10.611
2144.675621 6519.913 6442.087 10.587
2144.696054 5899.079 5815.488 10.568
2144.716486 5383.577 5297.501 10.550
2144.736919 5025.691 4935.491 10.537
2144.757351 4710.833 4618.147 10.527
2144.777783 4447.231 4465.556 10.535
2144.798216 4251.702 4277.020 10.529
2144.818648 4049.691 4074.928 10.523
2144.839081 3888.047 3911.148 10.518
2144.859513 3752.452 3772.410 10.513
2144.879946 3660.977 3676.862 10.510
2144.900378 3644.562 3656.720 10.507
2144.920811 3609.779 3620.269 10.506
2144.941243 3615.937 3622.932 10.505
2144.961676 3511.517 3515.144 10.504
2144.982108 3513.739 3517.126 10.501
2145.002541 3464.315 3463.609 10.500
2145.022973 3835.776 3829.937 10.512
2145.043406 4672.603 4663.994 10.539
2145.084270 8104.447 8091.101 10.649
2145.104703 8531.658 8516.860 10.663
2145.125135 7704.046 7686.325 10.634
2145.145568 6853.310 6832.061 10.609
2145.166000 6266.369 6240.850 10.587
