#BJD-2454833	K2SC-EAP   EAP    Err
2384.463042 7798.135 7820.107 6.901
2384.483474 7376.775 7398.145 6.879
2384.503907 7010.275 7031.050 6.861
2384.524339 6714.645 6734.907 6.845
2384.544771 6448.701 6468.411 6.831
2384.565203 6177.273 6196.551 6.817
2384.585635 5902.702 5921.572 6.805
2384.606067 5664.682 5683.178 6.792
2384.626500 5477.105 5495.261 6.781
2384.646932 5309.702 5327.460 6.775
2384.667364 5216.301 5233.686 6.769
2384.687796 5147.980 5165.063 6.765
2384.708228 5133.940 5150.694 6.765
2384.728661 5084.404 5100.717 6.762
2384.749093 5062.608 5078.302 6.761
2384.769525 5085.286 5100.535 6.762
2384.789957 5119.574 5134.331 6.763
2384.810389 4935.213 4949.404 6.755
2384.830821 4682.731 4696.345 6.743
2384.851254 4601.995 4615.234 6.739
2384.871686 5193.125 5206.091 6.766
2384.892118 7535.904 7560.729 6.886
2384.912550 9853.278 9878.353 6.998
2384.932982 10166.897 10191.788 7.015
2384.953415 9370.052 9394.672 6.976
2384.973847 8602.147 8626.679 6.939
2384.994279 7980.848 8005.279 6.909
2385.014711 7547.589 7571.833 6.885
2385.035143 7152.032 7176.092 6.867
2385.055575 6817.586 6841.299 6.851
2385.076008 6522.775 6546.136 6.836
2385.096440 6269.718 6292.685 6.823
2385.116872 5999.185 6021.755 6.809
2385.137304 5753.058 5775.236 6.796
2385.157736 5550.865 5572.816 6.787
2385.178168 5368.679 5390.583 6.778
2385.198601 5210.612 5232.547 6.771
2385.219033 5161.110 5183.019 6.767
2385.239465 5124.134 5145.753 6.766
2385.259897 5128.629 5149.969 6.764
2385.280329 5062.639 5083.717 6.762
2385.300761 5074.094 5094.969 6.763
2385.321194 5131.847 5152.493 6.765
2385.341626 5020.637 5041.046 6.758
2385.362058 4749.321 4769.392 6.746
2385.382490 4566.747 4586.538 6.737
2385.402922 4786.448 4806.045 6.749
2385.423354 6692.673 6712.029 6.843
2385.443787 9141.550 9160.673 6.965
2385.464219 10301.231 10320.163 7.020
2385.484651 9610.063 9628.772 6.987
2385.505083 8799.589 8817.996 6.949
2385.525515 8173.990 8192.118 6.917
2385.545947 7664.481 7682.349 6.892
2385.566380 7264.299 7281.802 6.872
2385.586812 6887.875 6905.054 6.854
2385.607244 6586.841 6603.771 6.839
2385.627676 6353.250 6369.924 6.826
2385.648108 6081.374 6097.723 6.812
2385.668540 5832.295 5848.315 6.800
2385.688973 5580.914 5596.608 6.788
2385.709405 5383.508 5398.947 6.778
2385.729837 5280.967 5296.191 6.771
2385.750269 5147.654 5162.648 6.767
2385.770701 5120.270 5135.145 6.764
2385.791133 5093.105 5107.889 6.762
2385.811566 5042.589 5057.257 6.761
2385.831998 5044.902 5059.506 6.761
2385.852430 5116.345 5130.809 6.763
2385.872862 5079.842 5094.186 6.762
2385.893294 4834.994 4849.034 6.750
2385.913726 4609.924 4623.547 6.738
2385.934158 4669.706 4682.961 6.742
2385.954591 5863.674 5876.540 6.800
2385.975023 8324.225 8336.771 6.926
2385.995455 10242.274 10254.473 7.017
2386.015887 9878.089 9889.840 6.997
2386.036319 9026.895 9038.241 6.959
2386.056751 8349.019 8359.950 6.924
2386.077184 7777.028 7787.530 6.899
2386.097616 7395.791 7405.960 6.877
2386.118048 7017.004 7048.769 6.859
2386.138480 6714.246 6747.890 6.844
2386.158912 6430.502 6463.856 6.831
2386.179344 6167.125 6200.183 6.818
2386.199776 5898.484 5931.215 6.806
2386.220209 5660.587 5692.943 6.792
2386.261073 5287.316 5319.090 6.775
2386.281505 5202.157 5233.574 6.771
2386.301937 5147.237 5178.224 6.767
2386.322369 5088.062 5118.635 6.765
2386.342801 5078.463 5108.750 6.764
2386.383666 5104.967 5128.503 6.766
2386.404098 5111.467 5135.088 6.766
2386.424530 4912.827 4936.451 6.756
2386.444962 4649.848 4673.284 6.743
2386.465394 4624.332 4647.460 6.743
2386.485826 5146.842 5169.708 6.769
2386.506259 7520.617 7543.206 6.886
2386.526691 9884.952 9907.294 7.000
2386.547123 10107.573 10129.642 7.013
2386.587987 8541.112 8562.659 6.937
2386.608419 7976.862 7998.079 6.907
2386.628851 7501.830 7522.854 6.884
2386.649284 7130.120 7150.911 6.866
2386.669716 6801.685 6822.224 6.849
2386.690148 6519.157 6539.530 6.836
2386.710580 6236.647 6256.973 6.822
2386.731012 5957.796 5977.969 6.809
2386.751444 5738.069 5758.132 6.797
2386.771876 5529.782 5549.683 6.786
2386.792308 5348.639 5368.425 6.776
2386.812741 5216.380 5236.087 6.770
2386.833173 5142.507 5162.021 6.767
2386.853605 5090.028 5109.353 6.765
2386.874037 5068.642 5087.842 6.764
2386.894469 5053.190 5072.207 6.763
2386.914901 5054.310 5073.122 6.762
2386.935333 5118.869 5137.483 6.766
2386.955766 5006.327 5024.786 6.760
2386.976198 4703.436 4721.688 6.746
2386.996630 4578.500 4596.703 6.737
2387.017062 4821.666 4839.742 6.750
2387.037494 6674.188 6691.985 6.845
2387.057926 9158.547 9176.046 6.966
2387.078358 10311.512 10328.780 7.023
2387.098791 9563.363 9580.433 6.986
2387.119223 8766.109 8782.944 6.947
2387.139655 8121.429 8137.991 6.916
2387.160087 7608.866 7625.301 6.893
2387.180519 7230.860 7247.166 6.872
2387.200951 6889.860 6906.146 6.853
2387.221383 6577.248 6593.572 6.838
2387.241815 6319.884 6336.020 6.825
2387.262248 6073.008 6088.834 6.812
2387.282680 5821.723 5837.266 6.801
