#BJD-2454833	K2SC-EAP   EAP    Err
2384.463051 808.526 808.996 3.838
2384.483483 770.659 771.648 3.835
2384.503915 710.047 711.785 3.830
2384.524347 675.165 677.566 3.828
2384.544780 666.297 669.966 3.826
2384.565212 621.564 626.098 3.823
2384.585644 599.002 603.778 3.821
2384.606076 575.276 581.029 3.819
2384.626508 556.616 563.072 3.817
2384.646940 548.477 554.551 3.817
2384.667373 525.600 532.290 3.815
2384.687805 502.016 509.377 3.813
2384.708237 488.196 495.754 3.812
2384.728669 473.281 480.953 3.810
2384.749101 460.969 468.826 3.809
2384.769534 452.791 460.766 3.809
2384.789966 445.263 452.908 3.808
2384.810398 443.702 452.054 3.808
2384.830830 437.649 446.329 3.808
2384.851262 439.862 448.617 3.807
2384.871695 454.913 463.528 3.809
2384.892127 459.757 460.863 3.809
2384.912559 452.160 452.790 3.808
2384.932991 432.949 434.021 3.806
2384.953423 422.271 423.666 3.805
2384.973855 414.227 415.716 3.805
2384.994288 470.140 470.853 3.810
2385.014720 629.087 627.012 3.823
2385.035152 743.131 739.012 3.833
2385.055584 812.614 806.921 3.838
2385.076016 774.187 769.186 3.835
2385.096449 734.388 730.083 3.831
2385.116881 680.007 676.199 3.828
2385.137313 647.478 644.435 3.824
2385.157745 627.640 625.039 3.823
2385.178177 597.052 595.058 3.821
2385.198609 590.443 588.405 3.820
2385.219042 568.103 566.906 3.818
2385.239474 545.275 544.586 3.816
2385.259906 515.961 515.929 3.814
2385.280338 511.622 511.594 3.813
2385.300770 497.533 497.803 3.812
2385.321202 477.067 477.821 3.810
2385.341635 463.407 464.509 3.809
2385.362067 459.952 461.088 3.808
2385.382499 443.463 444.711 3.807
2385.402931 449.063 450.151 3.808
2385.423363 446.686 447.579 3.808
2385.443795 447.713 448.352 3.808
2385.464228 452.517 453.466 3.808
2385.505092 450.267 452.004 3.808
2385.525524 432.543 434.615 3.806
2385.545956 423.163 425.905 3.806
2385.566388 406.006 409.142 3.804
2385.586821 441.363 444.224 3.808
2385.607253 604.868 605.215 3.821
2385.627685 728.381 727.111 3.832
2385.648117 807.024 804.363 3.838
2385.668549 778.409 776.155 3.836
2385.688981 725.144 724.191 3.831
2385.709414 687.295 686.478 3.828
2385.729846 657.460 657.143 3.826
2385.750278 618.048 618.375 3.822
2385.770710 600.079 601.225 3.820
2385.791142 581.119 582.612 3.819
2385.811574 562.281 564.096 3.817
2385.832007 538.308 541.207 3.816
2385.852439 530.088 532.682 3.814
2385.872871 515.250 517.981 3.814
2385.893303 487.060 490.499 3.812
2385.913735 479.749 483.192 3.810
2385.934167 455.307 459.250 3.809
2385.954599 449.047 453.123 3.808
2385.975032 440.979 445.039 3.807
2385.995464 441.963 446.049 3.807
2386.015896 436.108 440.071 3.807
2386.036328 443.854 447.548 3.808
2386.056760 439.175 442.608 3.808
2386.077192 447.654 451.242 3.808
