#BJD-2454833	K2SC-EAP   EAP    Err
2228.800179 504.414 509.450 3.711
2228.820611 477.538 481.974 3.709
2228.841043 472.585 477.092 3.708
2228.861476 448.568 452.717 3.706
2228.881908 438.006 442.182 3.705
2228.902340 429.672 433.891 3.705
2228.922773 423.610 428.131 3.704
2228.943205 415.366 419.926 3.703
2228.963637 400.208 404.688 3.702
2228.984069 386.937 391.349 3.701
2229.004502 380.808 385.340 3.700
2229.024934 373.961 378.517 3.700
2229.045366 368.195 372.863 3.699
2229.065798 365.295 370.367 3.699
2229.086231 359.233 364.286 3.698
2229.106663 349.584 354.615 3.698
2229.127095 347.533 352.906 3.697
2229.147528 352.971 358.717 3.697
2229.167960 347.919 353.726 3.697
2229.208825 338.125 344.027 3.696
2229.229257 332.147 337.997 3.696
2229.270121 330.644 336.703 3.696
2229.290554 338.229 344.626 3.697
2229.310986 405.197 413.765 3.703
2229.331418 450.563 460.548 3.707
2229.351850 487.656 498.842 3.710
2229.372283 510.942 522.849 3.712
2229.392715 509.115 520.901 3.713
2229.413147 508.100 519.790 3.712
2229.433579 486.733 497.675 3.710
2229.454012 467.740 478.023 3.709
2229.474444 459.468 469.327 3.708
2229.494876 445.638 454.874 3.707
2229.515309 436.046 445.118 3.705
2229.535741 429.928 439.025 3.705
2229.556173 416.465 425.247 3.704
2229.576605 406.939 415.602 3.703
2229.597038 396.552 405.122 3.702
2229.617470 371.256 379.191 3.700
2229.637902 377.972 386.232 3.700
2229.658334 362.756 370.606 3.700
2229.678767 365.934 374.022 3.699
2229.699199 358.645 366.409 3.699
2229.740063 354.318 360.183 3.697
2229.760496 349.752 355.880 3.696
2229.780928 357.124 363.773 3.697
2229.801360 356.618 363.564 3.698
2229.821792 342.203 348.915 3.696
2229.842225 348.909 356.102 3.696
2229.862657 329.755 336.473 3.696
2229.883089 320.180 326.692 3.694
2229.903522 331.063 338.174 3.694
2229.923954 392.956 401.969 3.701
2229.944386 438.978 449.383 3.706
2229.964818 476.093 487.724 3.708
2229.985251 508.024 520.627 3.712
2230.005683 521.072 534.156 3.713
2230.026115 508.698 521.638 3.712
2230.046547 494.982 507.499 3.710
2230.066980 475.660 487.558 3.709
2230.087412 465.128 476.767 3.708
2230.107844 445.067 456.053 3.707
2230.128276 441.886 452.838 3.706
2230.148709 430.205 440.618 3.705
2230.169141 408.648 418.404 3.703
2230.189573 411.730 421.575 3.703
2230.210005 396.024 405.501 3.701
2230.230438 390.870 399.588 3.701
2230.250870 378.108 386.389 3.699
2230.271302 370.167 378.650 3.699
2230.291734 369.968 378.531 3.698
2230.312167 361.164 369.761 3.697
2230.332599 357.521 366.140 3.697
2230.373463 365.330 374.414 3.699
2230.393896 350.358 359.323 3.697
2230.414328 353.154 362.150 3.698
2230.434760 337.913 346.740 3.697
2230.455192 340.019 348.827 3.696
2230.475625 324.136 332.414 3.694
2230.496057 320.207 328.235 3.694
2230.516489 326.459 334.887 3.695
2230.536921 368.524 378.140 3.699
2230.557354 437.394 449.165 3.706
2230.577786 462.520 474.931 3.708
2230.598218 503.312 516.803 3.712
2230.618650 522.591 536.482 3.713
2230.639082 518.961 532.542 3.713
2230.659515 496.191 508.946 3.710
2230.679947 476.420 488.304 3.709
2230.720811 458.238 469.226 3.707
2230.741244 440.343 451.067 3.706
2230.761676 429.733 440.415 3.705
2230.782108 419.310 429.932 3.704
2230.802540 414.259 424.848 3.703
2230.822973 401.053 411.497 3.702
2230.843405 379.707 389.726 3.701
2230.863837 392.891 403.220 3.701
2230.884269 384.106 394.408 3.700
2230.904702 363.607 373.276 3.699
2230.925134 366.141 376.001 3.699
2230.945566 373.677 383.729 3.700
2230.965998 358.612 368.083 3.698
2230.986430 353.333 362.842 3.698
2231.006863 348.537 357.994 3.698
2231.027295 343.399 352.544 3.697
2231.047727 344.106 352.920 3.697
2231.068159 332.050 340.699 3.696
2231.088592 327.565 335.909 3.695
2231.129456 329.725 337.965 3.695
2231.149888 362.769 372.015 3.698
2231.170320 427.909 439.060 3.704
2231.190753 456.601 468.662 3.708
2231.211185 498.294 511.577 3.711
2231.231617 529.116 543.251 3.715
2231.252049 522.134 535.898 3.713
2231.272482 501.461 514.426 3.711
2231.292914 485.362 497.657 3.710
2231.313346 465.630 477.072 3.709
2231.333778 449.344 460.193 3.707
2231.354210 447.301 457.815 3.706
2231.374643 429.040 438.825 3.705
2231.395075 417.219 426.461 3.705
2231.415507 421.034 430.320 3.704
2231.435939 386.933 397.240 3.702
2231.476804 376.484 386.697 3.700
2231.497236 374.241 384.434 3.700
2231.517668 372.107 382.143 3.700
2231.538100 364.234 373.689 3.699
2231.558533 365.068 374.674 3.699
2231.578965 351.989 361.021 3.698
2231.599397 345.894 354.877 3.697
2231.619829 345.265 354.058 3.697
2231.640261 352.825 361.641 3.698
2231.660694 350.535 359.143 3.697
2231.681126 346.315 356.032 3.695
2231.701558 333.973 343.316 3.695
2231.721990 321.450 330.569 3.694
2231.742422 325.869 335.034 3.694
2231.762855 352.768 362.414 3.697
2231.783287 415.465 427.009 3.703
2231.803719 454.933 467.516 3.707
2231.824151 491.552 505.441 3.711
2231.844584 520.093 534.662 3.713
2231.865016 525.318 540.072 3.713
2231.885448 499.334 513.351 3.711
2231.905880 490.709 504.550 3.711
2231.926312 472.256 485.134 3.709
2231.946744 450.698 462.950 3.707
2231.967177 453.960 466.455 3.708
2231.987609 435.531 447.547 3.706
2232.008041 422.311 433.773 3.705
2232.048905 407.484 418.415 3.703
2232.069338 397.147 407.404 3.702
2232.089770 379.990 389.593 3.701
2232.110202 381.195 390.698 3.700
2232.130634 371.884 380.982 3.700
2232.151066 360.786 369.402 3.699
2232.171499 361.647 372.459 3.699
2232.191931 358.836 369.538 3.699
2232.212363 355.697 366.173 3.699
2232.232795 351.568 361.770 3.698
2232.253228 354.638 364.809 3.698
2232.273660 355.132 365.327 3.698
2232.294092 337.597 347.339 3.697
2232.314524 338.373 348.363 3.697
2232.334956 328.321 337.714 3.695
2232.355388 324.023 333.178 3.695
2232.375821 327.575 336.847 3.697
2232.396253 387.810 398.516 3.702
2232.416685 457.738 470.110 3.708
2232.437117 478.446 491.246 3.709
