#BJD-2454833	K2SC-EAP   EAP    Err
2384.463604 1624.962 1622.794 4.904
2384.484036 1598.386 1596.825 4.905
2384.504469 1650.285 1649.025 4.906
2384.524901 1643.499 1642.449 4.908
2384.545333 1652.693 1652.847 4.907
2384.565766 1637.989 1638.890 4.907
2384.586198 1629.925 1631.246 4.906
2384.606631 1645.283 1647.697 4.907
2384.627063 1646.234 1649.492 4.908
2384.647495 1673.343 1676.434 4.909
2384.667928 1708.281 1711.919 4.912
2384.688360 1742.244 1746.466 4.914
2384.708792 1750.762 1755.198 4.915
2384.729225 1757.236 1761.665 4.915
2384.749657 1753.776 1758.143 4.915
2384.770090 1777.301 1781.643 4.916
2384.790522 1768.743 1772.634 4.916
2384.810954 1752.973 1756.718 4.915
2384.831387 1691.336 1695.038 4.914
2384.851819 1649.789 1653.499 4.909
2384.872251 1640.466 1644.293 4.907
2384.892684 1658.213 1656.476 4.907
2384.913116 1646.987 1645.324 4.907
2384.933549 1667.457 1666.349 4.908
2384.953981 1659.059 1658.646 4.908
2384.974413 1657.462 1657.358 4.907
2384.994846 1636.400 1636.759 4.907
2385.015278 1656.529 1657.075 4.907
2385.035711 1676.200 1677.111 4.907
2385.056143 1638.491 1639.521 4.908
2385.076575 1657.959 1659.696 4.907
2385.097008 1627.157 1629.438 4.906
2385.117440 1623.305 1625.793 4.906
2385.137872 1605.279 1608.470 4.905
2385.158305 1599.225 1602.821 4.904
2385.178737 1623.962 1627.949 4.904
2385.199169 1632.807 1636.977 4.906
2385.219602 1704.361 1708.994 4.911
2385.240034 1756.440 1761.408 4.913
2385.260467 1757.621 1763.155 4.915
2385.280899 1801.575 1807.363 4.916
2385.301331 1839.783 1845.873 4.919
2385.321764 1833.631 1839.766 4.919
2385.342196 1810.019 1816.504 4.917
2385.362628 1761.213 1767.890 4.915
2385.383061 1711.845 1718.568 4.911
2385.403493 1659.320 1666.212 4.908
2385.423925 1660.219 1667.085 4.906
2385.444358 1610.817 1617.601 4.905
2385.464790 1622.000 1629.235 4.905
2385.485222 1638.385 1645.915 4.905
2385.505655 1630.540 1638.575 4.906
2385.526087 1628.578 1636.740 4.905
2385.546520 1639.854 1648.487 4.906
2385.566952 1663.819 1672.480 4.909
2385.587384 1702.452 1711.405 4.911
2385.607817 1686.223 1695.264 4.910
2385.628249 1656.448 1665.759 4.908
2385.648681 1635.245 1644.372 4.906
2385.669114 1612.691 1621.647 4.907
2385.689546 1646.550 1655.695 4.907
2385.709978 1660.165 1668.940 4.909
2385.730411 1688.600 1697.363 4.909
2385.750843 1739.480 1748.228 4.912
2385.771275 1717.118 1726.209 4.914
2385.791708 1719.509 1728.658 4.912
2385.812140 1734.384 1743.573 4.913
2385.832572 1756.448 1765.853 4.914
2385.853005 1785.377 1794.729 4.915
2385.873437 1790.846 1800.112 4.916
2385.893870 1719.602 1728.903 4.914
2385.914302 1711.403 1720.494 4.911
2385.934734 1689.790 1698.713 4.910
2385.955167 1650.788 1659.435 4.908
2385.975599 1621.902 1630.241 4.907
2385.996031 1658.100 1666.246 4.906
2386.016464 1637.908 1645.636 4.905
2386.036896 1612.009 1619.325 4.904
2386.057328 1625.582 1632.333 4.905
2386.077761 1622.815 1629.330 4.906
2386.098193 1635.400 1641.800 4.907
2386.118625 1665.651 1651.458 4.908
2386.139058 1652.325 1632.214 4.906
2386.159490 1624.851 1605.416 4.906
2386.179922 1619.764 1601.310 4.905
2386.200355 1630.640 1613.180 4.905
2386.220787 1631.196 1615.067 4.905
2386.241219 1674.945 1660.358 4.908
2386.261652 1665.612 1651.836 4.909
2386.282084 1692.530 1679.988 4.911
2386.302516 1730.805 1719.298 4.912
2386.322949 1742.287 1731.732 4.912
2386.343381 1707.333 1697.350 4.913
2386.384246 1766.568 1771.133 4.916
2386.404678 1770.984 1775.762 4.915
2386.425111 1720.449 1725.548 4.912
2386.445543 1697.516 1702.909 4.909
2386.465975 1671.580 1677.763 4.908
2386.486408 1672.796 1679.407 4.908
2386.506840 1673.094 1680.156 4.907
2386.527272 1670.858 1678.314 4.909
2386.547704 1667.328 1675.066 4.909
2386.568137 1665.637 1673.574 4.907
2386.588569 1645.351 1653.485 4.907
2386.609001 1652.105 1660.125 4.907
2386.629434 1661.961 1669.887 4.908
2386.649866 1685.753 1693.867 4.908
2386.670298 1656.623 1664.988 4.907
2386.690731 1626.634 1635.331 4.906
2386.711163 1620.077 1629.218 4.905
2386.731595 1630.831 1640.138 4.904
2386.752028 1602.997 1612.389 4.904
2386.772460 1637.401 1646.985 4.906
2386.792892 1650.046 1659.629 4.908
2386.813325 1711.320 1721.052 4.911
2386.833757 1763.775 1773.574 4.914
2386.854189 1751.365 1761.244 4.915
2386.874622 1752.792 1762.869 4.915
2386.895054 1763.630 1773.736 4.917
2386.915486 1813.064 1823.171 4.918
2386.935919 1801.920 1811.973 4.917
2386.956351 1767.265 1777.468 4.914
2386.976783 1711.048 1721.447 4.912
2386.997216 1659.174 1669.794 4.908
2387.017648 1629.475 1640.298 4.907
2387.038080 1652.237 1663.189 4.906
2387.058513 1599.140 1610.048 4.906
2387.078945 1621.637 1632.739 4.905
2387.099377 1641.064 1652.144 4.905
2387.119810 1634.261 1645.422 4.906
2387.140242 1634.587 1645.708 4.906
2387.160674 1687.436 1698.535 4.909
2387.181107 1717.819 1728.907 4.911
2387.201539 1697.825 1708.870 4.911
2387.221971 1691.600 1702.432 4.909
2387.242404 1654.846 1665.775 4.908
2387.262836 1653.486 1664.475 4.909
2387.283268 1675.878 1686.767 4.909
2387.303701 1643.898 1654.921 4.907
2387.324133 1630.326 1641.364 4.906
2387.344565 1692.378 1703.512 4.909
2387.364997 1681.164 1692.276 4.911
2387.385430 1691.938 1702.993 4.912
2387.405862 1726.548 1737.475 4.912
2387.426294 1738.170 1748.945 4.914
2387.446727 1779.777 1790.451 4.917
2387.467159 1776.220 1786.794 4.919
2387.487591 1717.784 1728.130 4.916
2387.508024 1687.887 1697.920 4.913
2387.528456 1675.860 1685.713 4.911
2387.548888 1651.838 1661.427 4.908
2387.569320 1649.500 1658.799 4.906
2387.589753 1611.141 1608.665 4.907
2387.610185 1608.657 1602.843 4.905
2387.630617 1613.812 1609.656 4.905
2387.651050 1598.941 1595.867 4.905
2387.671482 1624.408 1622.305 4.906
2387.691914 1646.031 1644.332 4.907
2387.712347 1644.557 1643.263 4.909
2387.732779 1688.487 1687.854 4.910
2387.753211 1679.251 1679.452 4.909
2387.773644 1658.754 1659.731 4.907
2387.794076 1638.558 1640.150 4.908
2387.814508 1654.793 1656.944 4.908
2387.834940 1663.411 1666.007 4.910
2387.855373 1697.892 1700.988 4.911
2387.875805 1710.571 1714.485 4.912
2387.896237 1729.385 1733.942 4.915
2387.916670 1722.260 1727.300 4.913
2387.937102 1707.765 1713.124 4.913
2387.957534 1715.001 1720.809 4.913
2387.977967 1729.559 1735.803 4.914
2387.998399 1750.858 1757.730 4.914
2388.018831 1730.256 1737.727 4.913
2388.039263 1686.353 1694.143 4.911
2388.059696 1683.398 1691.421 4.910
2388.080128 1689.354 1697.559 4.909
2388.100560 1671.275 1679.638 4.910
2388.120993 1694.087 1702.732 4.910
2388.141425 1702.037 1710.977 4.910
2388.161857 1665.287 1674.657 4.909
2388.182290 1655.449 1665.137 4.909
2388.202722 1659.940 1669.869 4.909
2388.223154 1655.327 1665.612 4.909
2388.243586 1675.092 1685.696 4.909
2388.264019 1659.365 1669.968 4.910
2388.284451 1648.566 1659.267 4.908
2388.304883 1644.081 1655.083 4.906
2388.345748 1572.852 1581.136 4.904
2388.366180 1595.389 1603.515 4.906
2388.386613 1635.870 1643.752 4.907
2388.407045 1679.463 1687.506 4.911
2388.427477 1745.625 1753.859 4.914
2388.447909 1773.544 1781.723 4.916
2388.468342 1763.276 1771.690 4.915
2388.488774 1771.675 1780.359 4.916
2388.509206 1788.179 1797.202 4.917
2388.529638 1784.308 1793.460 4.917
2388.550071 1746.036 1755.181 4.915
2388.570503 1693.706 1702.687 4.912
2388.590935 1658.832 1667.703 4.909
2388.611368 1641.590 1650.274 4.908
2388.631800 1641.269 1649.876 4.906
2388.652232 1627.939 1636.332 4.907
2388.672664 1637.382 1645.713 4.908
2388.693097 1635.191 1643.231 4.907
2388.713529 1635.918 1643.630 4.908
2388.733961 1656.816 1664.215 4.909
2388.754394 1681.308 1688.438 4.911
2388.774826 1747.132 1754.331 4.914
2388.795258 1713.334 1720.873 4.913
2388.815690 1665.851 1673.719 4.910
2388.836123 1646.917 1655.078 4.908
2388.856555 1651.614 1659.999 4.908
2388.876987 1643.771 1652.070 4.907
2388.897419 1643.072 1651.468 4.907
2388.917852 1611.698 1620.018 4.908
2388.938284 1661.946 1670.072 4.908
2388.958716 1684.998 1693.062 4.911
2388.979149 1692.512 1700.423 4.912
2388.999581 1712.189 1719.981 4.912
2389.020013 1723.791 1731.667 4.913
2389.040445 1767.637 1775.405 4.915
2389.060878 1766.782 1774.446 4.917
2389.081310 1779.176 1786.401 4.916
2389.101742 1731.915 1738.812 4.914
2389.122174 1709.762 1716.747 4.913
2389.142607 1646.746 1653.729 4.911
2389.163039 1664.944 1671.969 4.909
2389.183471 1653.623 1660.648 4.908
2389.203904 1652.806 1659.951 4.909
2389.224336 1645.037 1652.468 4.908
2389.244768 1648.287 1655.845 4.908
2389.265200 1643.132 1650.754 4.908
2389.285633 1662.165 1669.597 4.909
2389.306065 1675.200 1682.551 4.910
2389.326497 1641.394 1648.454 4.912
2389.346930 1684.381 1691.381 4.910
2389.367362 1649.038 1656.350 4.910
2389.387794 1650.077 1657.676 4.908
2389.408226 1645.688 1653.560 4.908
