#BJD-2454833	K2SC-EAP   EAP    Err
2228.799946 334.265 335.249 6.008
2228.820378 328.264 329.212 6.007
2228.840810 314.997 315.918 6.006
2228.861242 308.951 309.844 6.006
2228.881675 290.755 291.640 6.006
2228.902107 290.395 291.300 6.006
2228.922539 277.831 278.741 6.005
2228.942971 285.512 286.331 6.005
2228.963403 278.947 279.802 6.005
2228.983835 270.618 271.587 6.005
2229.004268 294.934 295.902 6.006
2229.024700 272.516 273.464 6.005
2229.045132 278.540 279.408 6.006
2229.065564 256.389 257.264 6.004
2229.085996 241.407 242.208 6.004
2229.106429 256.833 257.528 6.004
2229.126861 329.933 330.505 6.009
2229.147293 439.284 439.730 6.015
2229.167725 545.956 546.261 6.021
2229.188157 518.251 518.255 6.020
2229.208590 489.910 489.775 6.018
2229.229022 469.744 469.482 6.018
2229.249454 414.468 414.065 6.013
2229.269886 398.364 397.800 6.013
2229.290318 385.780 385.011 6.012
2229.310750 371.337 370.349 6.011
2229.331183 355.477 354.267 6.010
2229.351615 342.596 341.182 6.009
2229.372047 331.589 329.988 6.008
2229.392479 321.976 320.183 6.008
2229.412911 308.825 306.876 6.007
2229.433343 307.621 305.585 6.007
2229.453776 292.061 289.985 6.006
2229.474208 284.868 285.461 6.007
2229.494640 272.725 273.386 6.005
2229.515072 276.435 277.026 6.005
2229.535504 282.053 282.537 6.006
2229.555937 276.133 276.533 6.006
2229.576369 281.934 282.031 6.006
2229.596801 282.179 282.134 6.006
2229.617233 276.948 276.778 6.006
2229.637665 252.070 251.785 6.004
2229.658097 253.562 253.135 6.004
2229.678530 299.671 299.104 6.007
2229.698962 407.180 406.471 6.012
2229.719394 504.832 505.402 6.017
2229.739826 545.697 546.087 6.020
2229.760258 486.571 487.128 6.018
2229.780690 468.847 469.434 6.016
2229.801123 421.114 421.697 6.014
2229.821555 422.627 423.134 6.013
2229.841987 386.591 387.086 6.012
2229.862419 368.644 369.173 6.012
2229.882851 356.064 356.609 6.010
2229.903283 350.394 350.902 6.009
2229.923716 336.529 336.977 6.009
2229.944148 326.256 326.638 6.008
2229.964580 298.094 298.486 6.007
2229.985012 299.711 299.994 6.007
2230.005444 281.202 281.178 6.007
2230.025876 286.807 286.681 6.006
2230.046309 265.688 265.443 6.006
2230.066741 282.100 281.766 6.006
2230.087173 277.000 276.571 6.006
2230.107605 277.688 277.156 6.006
2230.128037 289.951 289.317 6.006
2230.168901 263.984 263.070 6.005
2230.189334 258.766 257.686 6.005
2230.209766 250.068 250.380 6.003
2230.230198 261.642 261.739 6.005
2230.250630 356.031 356.041 6.010
2230.271062 468.394 468.558 6.016
2230.291494 535.278 535.486 6.019
2230.311927 502.668 503.067 6.018
2230.332359 470.329 470.761 6.016
2230.352791 448.753 449.062 6.015
2230.373223 416.717 417.032 6.013
2230.393655 412.025 412.382 6.013
2230.414087 381.989 382.356 6.011
2230.434520 374.262 374.572 6.011
2230.454952 361.011 361.288 6.010
2230.475384 342.700 343.036 6.009
2230.495816 322.245 322.486 6.009
2230.516248 321.006 320.915 6.008
2230.536680 297.018 296.836 6.007
2230.557112 289.939 289.662 6.007
2230.577544 306.884 306.502 6.007
2230.618409 293.590 292.938 6.007
2230.638841 290.428 289.642 6.007
2230.659273 270.726 269.795 6.006
2230.679705 299.713 298.620 6.007
2230.720570 285.264 285.936 6.005
2230.741002 263.830 264.247 6.004
2230.761434 257.808 257.968 6.004
2230.781866 251.134 251.075 6.004
2230.802298 301.836 301.703 6.007
2230.822730 418.739 418.555 6.013
2230.843162 524.235 524.270 6.018
2230.863595 521.044 521.281 6.019
2230.884027 484.952 485.255 6.017
2230.904459 468.556 468.828 6.016
2230.924891 440.179 440.368 6.014
2230.945323 414.995 415.225 6.013
2230.965755 392.920 393.188 6.012
2230.986187 377.820 378.082 6.011
2231.006620 357.572 357.802 6.011
2231.027052 344.887 345.073 6.010
2231.047484 334.326 334.557 6.009
2231.067916 308.813 309.066 6.008
2231.088348 300.158 300.089 6.007
2231.108780 300.324 300.163 6.007
2231.129212 293.024 292.789 6.007
2231.149644 291.821 291.495 6.006
2231.170077 268.591 268.170 6.006
2231.190509 285.660 285.152 6.007
2231.210941 286.289 285.711 6.007
2231.231373 259.715 259.083 6.006
2231.251805 304.216 303.489 6.007
2231.272237 281.093 280.236 6.007
2231.292669 278.575 277.570 6.006
2231.313101 254.263 253.097 6.005
2231.333534 249.663 248.358 6.005
2231.353966 266.083 264.652 6.006
2231.374398 369.751 368.200 6.011
2231.394830 466.136 464.468 6.018
2231.415262 539.125 537.380 6.021
2231.435694 497.008 496.860 6.019
2231.456126 460.672 460.607 6.017
2231.476559 438.439 438.275 6.016
2231.496991 413.679 413.446 6.014
2231.517423 396.426 396.114 6.013
2231.537855 380.549 380.141 6.012
2231.558287 368.580 368.096 6.012
2231.578719 354.955 354.390 6.011
2231.599151 338.029 337.382 6.010
2231.619583 320.292 319.561 6.010
2231.640015 321.392 320.566 6.010
2231.660448 311.671 310.740 6.009
2231.680880 286.363 286.572 6.007
2231.701312 282.640 282.769 6.007
2231.721744 278.004 278.161 6.007
2231.742176 280.506 280.660 6.007
2231.762608 274.493 274.610 6.007
2231.783040 278.028 278.365 6.007
2231.803472 276.317 276.598 6.007
2231.823904 290.802 291.019 6.008
2231.864769 276.093 275.946 6.008
2231.885201 272.841 272.660 6.006
2231.905633 253.934 253.722 6.006
2231.926065 310.917 310.669 6.009
2231.946497 432.331 432.022 6.016
2231.966929 507.210 506.811 6.020
2231.987361 519.568 519.061 6.022
2232.007793 481.094 480.532 6.018
2232.028226 448.510 447.891 6.017
2232.048658 429.069 428.376 6.015
2232.069090 396.721 395.938 6.014
2232.089522 373.451 372.571 6.013
2232.109954 367.856 366.873 6.013
2232.130386 356.043 354.922 6.012
2232.150818 337.412 336.154 6.010
2232.171250 318.560 318.846 6.010
2232.191682 306.465 306.573 6.009
2232.212115 303.367 303.455 6.009
2232.232547 304.405 304.501 6.009
2232.252979 305.386 305.666 6.009
2232.273411 291.731 291.928 6.008
2232.293843 290.706 290.543 6.008
2232.314275 286.577 286.362 6.007
2232.334707 268.906 268.636 6.007
2232.355139 285.240 284.896 6.008
2232.375571 276.663 276.227 6.007
2232.416436 254.778 254.176 6.007
2232.436868 251.609 250.922 6.006
2232.457300 241.326 240.524 6.006
2232.477732 288.690 287.781 6.008
2232.498164 392.183 391.155 6.014
2232.518596 490.281 489.100 6.019
2232.539028 532.887 531.564 6.022
2232.559460 487.878 486.399 6.020
2232.579892 461.082 459.460 6.018
2232.600324 425.102 423.391 6.016
2232.620757 422.829 421.031 6.016
2232.641189 398.271 396.443 6.015
2232.682053 365.231 365.369 6.012
2232.702485 349.324 349.142 6.012
2232.722917 329.268 329.260 6.011
2232.743349 321.072 321.074 6.010
2232.763781 295.979 296.014 6.009
2232.784213 317.540 317.600 6.010
2232.804645 289.570 289.617 6.009
2232.825077 295.291 295.328 6.009
2232.845510 288.094 288.151 6.008
2232.865942 284.573 284.850 6.009
2232.886374 279.265 279.499 6.008
2232.906806 268.356 268.512 6.008
2232.927238 286.199 286.016 6.009
2232.947670 302.405 302.200 6.010
2232.968102 262.472 262.243 6.008
2232.988534 264.971 264.697 6.007
2233.008966 247.150 246.832 6.007
2233.029398 256.691 256.331 6.007
2233.049830 338.407 337.993 6.012
2233.070262 439.723 439.248 6.019
2233.090695 517.634 517.095 6.024
2233.111127 498.867 498.298 6.022
2233.131559 481.854 481.242 6.020
2233.151991 436.705 436.365 6.017
2233.172423 420.950 420.991 6.016
2233.192855 399.791 399.553 6.015
2233.213287 370.069 369.824 6.014
2233.233719 374.199 374.130 6.014
2233.254151 362.957 362.905 6.012
2233.274583 345.265 345.237 6.012
2233.295015 319.736 319.756 6.011
2233.315447 304.871 304.868 6.010
2233.335879 305.953 305.958 6.011
