#BJD-2454833	K2SC-EAP   EAP    Err
2228.800470 451.672 451.780 5.491
2228.820902 447.439 447.534 5.490
2228.841335 444.990 445.068 5.492
2228.861767 437.594 437.655 5.487
2228.882199 440.850 440.890 5.490
2228.902632 445.948 445.970 5.490
2228.923064 437.457 437.465 5.489
2228.943497 450.908 450.905 5.490
2228.963929 423.674 423.669 5.489
2228.984362 438.816 438.820 5.489
2229.004794 448.554 448.572 5.489
2229.025226 469.630 469.677 5.492
2229.045659 498.671 498.761 5.492
2229.086524 493.607 493.915 5.494
2229.106956 497.600 498.040 5.493
2229.127389 486.489 487.102 5.492
2229.147821 471.666 472.439 5.493
2229.168253 465.074 466.039 5.491
2229.188686 472.963 474.189 5.491
2229.209118 469.084 470.550 5.491
2229.229551 468.629 470.369 5.491
2229.249983 452.534 454.606 5.490
2229.270416 460.705 463.092 5.490
2229.290848 455.195 457.935 5.491
2229.311280 462.396 465.476 5.490
2229.331713 443.837 447.247 5.489
2229.352145 445.062 448.732 5.489
2229.372578 441.020 444.899 5.490
2229.393010 437.131 441.183 5.489
2229.413443 449.620 453.756 5.490
2229.433875 436.534 440.646 5.489
2229.454307 430.846 434.869 5.490
2229.474740 448.512 448.822 5.487
2229.495172 435.927 436.100 5.489
2229.515605 437.292 437.596 5.490
2229.536037 440.415 440.875 5.489
2229.556470 429.138 429.819 5.490
2229.576902 435.099 436.005 5.489
2229.597334 436.151 437.288 5.488
2229.617767 456.557 458.001 5.490
2229.638199 483.836 485.587 5.493
2229.658631 506.983 509.077 5.493
2229.679064 503.044 505.487 5.499
2229.699496 492.525 495.275 5.493
2229.719929 486.154 486.004 5.491
2229.740361 475.903 475.758 5.492
2229.781226 475.791 475.633 5.490
2229.801658 478.628 478.480 5.491
2229.822091 467.692 467.568 5.489
2229.842523 455.573 455.478 5.490
2229.862956 443.359 443.306 5.491
2229.883388 458.468 458.469 5.489
2229.903821 454.604 454.692 5.490
2229.924253 438.070 438.278 5.490
2229.944685 439.263 439.606 5.488
2229.965118 449.193 449.706 5.490
2229.985550 451.383 452.089 5.491
2230.005982 434.852 435.776 5.490
2230.026415 430.016 431.181 5.490
2230.046847 431.648 433.097 5.489
2230.067280 453.572 455.280 5.488
2230.087712 451.427 453.401 5.489
2230.108145 442.441 444.671 5.491
2230.128577 457.487 460.005 5.490
2230.149009 439.306 442.176 5.488
2230.169442 438.331 441.518 5.489
2230.189874 452.474 455.963 5.489
2230.210307 439.129 438.996 5.488
2230.230739 463.514 463.435 5.489
2230.251171 488.721 488.594 5.491
2230.271604 508.255 508.094 5.492
2230.292036 498.620 498.424 5.491
2230.312469 486.007 485.799 5.490
2230.332901 485.253 485.042 5.494
2230.353333 498.320 498.118 5.492
2230.373766 480.742 480.564 5.492
2230.394198 475.085 474.970 5.490
2230.414630 474.795 474.759 5.491
2230.435063 470.400 470.484 5.488
2230.455495 453.592 453.829 5.490
2230.475928 463.763 464.174 5.489
2230.496360 457.014 457.627 5.491
2230.516792 460.532 461.372 5.489
2230.537225 446.297 447.400 5.489
2230.557657 437.581 439.011 5.489
2230.578090 441.034 442.745 5.488
2230.598522 451.962 454.092 5.490
2230.618954 444.484 447.001 5.489
2230.639387 438.438 441.387 5.489
2230.659819 439.510 442.778 5.489
2230.680252 461.846 465.411 5.491
2230.741549 444.921 444.859 5.485
2230.761981 447.579 447.502 5.488
2230.782413 453.755 453.656 5.488
2230.802846 437.465 437.330 5.485
2230.823278 441.793 441.627 5.488
2230.843711 455.772 455.574 5.491
2230.864143 482.872 482.647 5.491
2230.884575 497.407 497.168 5.492
2230.905008 494.438 494.195 5.492
2230.925440 491.021 490.795 5.490
2230.945873 474.538 474.345 5.491
2230.966305 484.251 484.103 5.489
2230.986737 476.171 476.087 5.490
2231.007170 476.251 476.244 5.489
2231.027602 470.822 470.910 5.488
2231.048034 477.926 478.149 5.489
2231.068467 457.459 457.901 5.490
2231.088899 472.613 473.301 5.489
2231.109331 451.325 452.295 5.489
2231.129764 449.809 451.071 5.489
2231.150196 439.515 441.079 5.489
2231.170629 443.336 445.178 5.488
2231.191061 444.622 446.712 5.488
2231.211493 452.562 454.883 5.488
2231.231926 450.458 452.983 5.489
2231.252358 443.420 446.238 5.489
2231.272790 439.373 442.589 5.490
2231.293223 458.043 461.551 5.488
2231.313655 437.284 441.042 5.490
2231.334088 442.759 446.721 5.488
2231.354520 439.162 443.285 5.487
2231.374952 429.672 433.913 5.487
2231.395385 433.517 437.848 5.488
2231.415817 429.718 434.105 5.489
2231.436249 456.279 457.113 5.489
2231.456682 491.075 491.678 5.491
2231.477114 511.095 511.946 5.493
2231.497546 504.226 505.361 5.492
2231.517979 482.865 484.297 5.490
2231.538411 482.126 483.852 5.493
2231.558843 492.066 494.071 5.491
2231.579276 489.196 491.468 5.491
2231.599708 480.278 482.818 5.491
2231.620141 463.699 466.535 5.489
2231.640573 465.290 468.454 5.491
2231.661005 452.934 456.340 5.487
2231.681438 450.744 450.573 5.489
2231.701870 451.347 451.125 5.489
2231.722302 458.951 458.792 5.487
2231.742735 450.027 449.958 5.488
2231.763167 446.950 447.006 5.488
2231.783599 433.964 434.129 5.487
2231.804032 444.677 444.946 5.486
2231.824464 444.982 445.391 5.488
2231.844896 436.294 436.817 5.490
2231.865329 452.966 453.646 5.489
2231.885761 440.376 441.196 5.488
2231.906194 459.189 460.176 5.489
2231.926626 431.030 432.198 5.488
2231.947058 428.391 429.773 5.488
2231.987923 446.456 448.386 5.488
2232.008355 425.198 427.387 5.487
2232.028788 431.073 433.513 5.489
2232.049220 465.214 467.881 5.490
2232.069652 489.661 492.683 5.491
2232.090085 504.489 507.745 5.491
2232.110517 498.697 502.210 5.492
2232.130949 495.498 499.236 5.491
2232.151382 472.197 476.158 5.490
2232.171814 487.606 487.593 5.490
2232.192246 487.465 487.349 5.490
2232.212679 473.540 473.512 5.489
2232.233111 458.710 458.780 5.490
2232.253543 455.741 455.921 5.489
2232.273976 461.018 461.394 5.490
2232.294408 453.842 454.461 5.488
2232.314840 457.567 458.420 5.490
2232.335273 453.540 454.647 5.488
2232.355705 440.503 441.869 5.492
2232.376137 444.155 445.832 5.487
2232.396570 445.223 447.206 5.488
2232.417002 447.807 450.147 5.490
2232.437434 442.422 445.072 5.491
2232.457867 446.599 449.659 5.489
2232.478299 448.302 451.664 5.488
2232.498731 443.167 446.780 5.489
2232.519164 456.316 460.186 5.489
2232.539596 444.047 448.102 5.490
2232.560028 444.744 448.966 5.489
2232.580461 424.078 428.416 5.488
2232.600893 434.633 439.039 5.490
2232.621325 434.117 438.522 5.488
2232.641758 456.979 461.307 5.490
2232.682622 498.048 497.759 5.492
2232.703055 512.326 512.036 5.491
2232.723487 495.759 495.482 5.492
2232.743919 491.535 491.289 5.491
2232.764351 478.505 478.294 5.490
2232.784784 464.854 464.687 5.491
2232.805216 463.137 463.019 5.488
2232.825648 464.320 464.275 5.490
2232.846081 459.826 459.860 5.486
2232.866513 458.048 458.175 5.492
2232.886945 439.561 439.783 5.488
2232.907378 451.367 451.700 5.490
2232.927810 452.382 452.867 5.490
2232.948242 445.918 446.595 5.489
2232.968675 450.410 451.287 5.489
2232.989107 444.884 445.973 5.489
2233.009539 435.642 436.923 5.488
2233.029972 433.884 435.314 5.487
2233.050404 435.549 437.137 5.490
