#BJD-2454833	K2SC-EAP   EAP    Err
2384.463174 247.189 245.749 5.652
2384.483606 244.685 243.206 5.651
2384.504039 252.896 250.812 5.652
2384.524471 235.720 234.305 5.651
2384.544903 237.466 235.767 5.651
2384.565335 219.034 218.118 5.649
2384.585768 230.732 229.146 5.650
2384.606200 291.286 286.672 5.654
2384.626632 402.553 392.444 5.660
2384.647064 516.358 500.544 5.666
2384.667497 506.687 491.211 5.666
2384.687929 465.990 452.382 5.665
2384.708361 442.065 429.485 5.662
2384.728793 411.105 399.867 5.661
2384.749225 395.821 385.070 5.660
2384.769658 364.992 355.512 5.658
2384.790090 366.964 357.124 5.658
2384.810522 349.309 340.072 5.657
2384.830954 337.495 328.673 5.656
2384.851387 311.625 303.942 5.655
2384.871819 313.684 305.827 5.655
2384.892251 294.476 289.508 5.653
2384.912683 273.392 269.341 5.653
2384.933115 276.090 271.839 5.653
2384.953548 264.034 260.299 5.652
2384.973980 262.921 259.189 5.652
2384.994412 246.230 243.269 5.651
2385.014844 268.202 264.067 5.652
2385.035277 255.699 252.125 5.651
2385.055709 246.125 242.903 5.651
2385.076141 268.682 264.348 5.652
2385.096573 251.005 247.446 5.651
2385.117006 246.888 243.422 5.651
2385.137438 231.745 228.936 5.651
2385.157870 235.244 232.196 5.650
2385.178302 209.730 207.893 5.649
2385.198734 212.053 210.104 5.649
2385.219167 253.162 249.223 5.651
2385.239599 331.988 324.125 5.656
2385.260031 438.241 425.255 5.662
2385.280463 513.322 496.653 5.665
2385.300895 498.529 482.505 5.666
2385.321328 459.975 445.660 5.663
2385.341760 427.193 414.382 5.661
2385.362192 398.142 386.605 5.659
2385.382624 391.700 380.365 5.659
2385.403057 367.684 357.468 5.657
2385.423489 345.202 335.953 5.656
2385.443921 326.091 317.667 5.656
2385.484785 294.862 287.871 5.654
2385.505218 292.251 285.353 5.653
2385.525650 281.546 275.112 5.653
2385.546082 287.133 280.395 5.653
2385.566514 259.599 254.057 5.652
2385.586946 266.974 261.022 5.652
2385.607379 253.188 247.825 5.652
2385.627811 262.218 256.339 5.651
2385.648243 250.019 244.595 5.652
2385.668675 263.510 257.311 5.651
2385.689108 250.833 245.079 5.651
2385.709540 239.698 234.339 5.651
2385.729972 256.568 250.297 5.651
2385.750404 259.427 252.923 5.651
2385.770836 240.902 235.247 5.651
2385.791269 227.764 222.753 5.649
2385.811701 216.605 212.058 5.650
2385.832133 225.753 220.785 5.650
2385.852565 258.343 251.794 5.651
2385.872997 364.922 353.329 5.658
2385.893430 465.880 449.478 5.663
2385.913862 517.942 498.977 5.667
2385.934294 486.775 469.202 5.665
2385.954726 463.087 446.573 5.663
2385.975158 425.177 410.383 5.661
2385.995591 411.993 397.703 5.660
2386.016023 392.623 379.066 5.659
2386.036455 360.998 348.796 5.658
2386.056887 351.159 339.276 5.657
2386.077319 327.825 316.921 5.656
2386.097752 310.661 300.524 5.655
2386.118184 289.200 283.599 5.654
2386.138616 290.702 284.977 5.653
2386.159048 293.462 287.627 5.654
2386.179480 280.667 275.422 5.653
2386.199913 266.542 261.913 5.652
2386.220345 244.929 241.260 5.652
2386.240777 267.179 262.436 5.652
2386.261209 262.809 258.271 5.651
2386.281641 263.271 258.699 5.651
2386.302074 250.785 246.689 5.651
2386.322506 277.092 271.682 5.652
2386.342938 248.952 244.788 5.650
2386.383802 256.212 250.984 5.651
2386.404234 226.935 223.126 5.650
2386.424667 226.568 222.833 5.649
2386.445099 220.314 216.851 5.649
2386.465531 230.665 226.736 5.649
2386.485963 295.264 288.325 5.654
2386.506396 403.826 391.860 5.660
2386.526828 474.089 458.856 5.664
2386.547260 513.376 496.265 5.666
2386.567692 466.142 451.149 5.663
2386.588124 433.025 419.403 5.661
2386.608556 411.709 398.962 5.660
2386.628989 382.299 370.829 5.659
2386.649421 369.357 358.427 5.658
2386.669853 362.812 352.191 5.658
2386.690285 353.638 343.428 5.656
2386.710717 331.958 322.828 5.655
2386.731150 318.524 309.996 5.654
2386.751582 293.545 286.151 5.654
2386.772014 286.883 279.761 5.653
2386.792446 277.767 271.020 5.653
2386.812878 277.072 270.362 5.652
2386.833311 276.363 269.644 5.652
2386.853743 257.709 251.788 5.652
2386.874175 269.375 262.914 5.652
2386.894607 258.156 252.140 5.651
2386.915039 249.351 243.656 5.651
2386.935471 248.614 242.881 5.651
2386.955904 253.781 247.798 5.651
2386.976336 243.455 237.891 5.651
2386.996768 248.705 242.906 5.651
2387.017200 236.888 231.626 5.650
2387.037632 253.922 247.850 5.651
2387.058064 227.872 222.886 5.650
2387.078497 228.734 223.659 5.650
2387.098929 238.071 232.540 5.650
2387.119361 322.991 313.541 5.655
2387.139793 434.188 419.626 5.661
2387.160225 503.411 485.697 5.666
2387.180658 497.968 480.462 5.665
2387.201090 446.732 431.557 5.663
2387.221522 422.495 408.352 5.662
2387.241954 413.180 399.343 5.661
2387.262386 391.300 378.371 5.659
2387.282818 380.191 367.704 5.658
2387.303251 346.946 335.961 5.657
2387.323683 320.741 310.881 5.656
2387.344115 336.683 326.073 5.656
2387.364547 306.357 297.121 5.655
2387.384979 316.389 306.665 5.654
2387.405411 288.688 280.147 5.654
2387.425844 290.414 281.673 5.653
2387.446276 280.058 271.742 5.652
2387.466708 271.667 263.613 5.652
2387.487140 253.687 246.341 5.651
2387.507572 252.854 245.425 5.652
2387.528004 259.357 251.563 5.652
2387.548437 238.262 231.311 5.651
2387.568869 262.971 254.834 5.652
2387.589301 261.349 256.204 5.653
