#BJD-2454833	K2SC-EAP   EAP    Err
2144.103283 912.737 919.786 5.046
2144.123716 869.923 876.821 5.045
2144.144148 836.545 843.342 5.043
2144.164581 825.094 831.521 5.042
2144.185013 800.804 807.201 5.041
2144.205445 791.721 797.953 5.040
2144.225878 765.730 771.697 5.039
2144.246310 762.285 768.010 5.038
2144.266742 732.899 738.188 5.037
2144.287175 725.558 730.482 5.038
2144.307607 723.342 728.010 5.036
2144.328040 711.841 716.117 5.035
2144.348472 704.587 708.615 5.032
2144.368904 680.847 684.355 5.032
2144.389337 687.631 690.734 5.031
2144.409769 679.990 682.631 5.032
2144.430201 682.607 684.833 5.031
2144.450634 664.573 666.379 5.031
2144.471066 644.018 645.391 5.028
2144.491498 632.115 633.149 5.029
2144.511931 635.983 636.603 5.030
2144.532363 697.300 697.523 5.033
2144.552796 827.090 827.030 5.041
2144.573228 897.996 897.690 5.045
2144.593660 964.039 963.538 5.050
2144.614093 1020.643 1019.875 5.053
2144.634525 1016.868 1015.903 5.053
2144.654957 994.599 993.428 5.052
2144.675390 953.174 951.847 5.049
2144.695822 916.051 914.632 5.046
2144.716254 873.699 872.184 5.043
2144.736687 867.190 865.462 5.042
2144.757119 856.803 855.093 5.042
2144.777552 833.043 837.889 5.042
2144.797984 801.002 806.391 5.040
2144.818416 787.455 792.572 5.039
2144.838849 772.645 777.508 5.038
2144.859281 781.164 785.722 5.037
2144.879713 738.890 743.020 5.035
2144.900146 726.271 730.059 5.035
2144.920578 712.998 716.486 5.032
2144.941010 700.112 703.277 5.035
2144.961443 702.337 705.332 5.032
2144.981875 701.030 703.651 5.033
2145.002307 691.588 693.846 5.032
2145.022740 685.711 687.564 5.032
2145.043172 684.376 686.043 5.031
2145.063604 668.899 669.832 5.029
2145.084037 647.096 647.891 5.029
2145.104469 622.353 622.873 5.028
2145.124901 639.572 639.763 5.028
2145.145334 727.288 727.190 5.035
2145.165766 840.255 839.811 5.040
2145.186198 894.003 893.244 5.046
2145.206631 974.384 973.220 5.050
2145.227063 1025.064 1023.714 5.052
2145.247495 1000.603 999.106 5.052
2145.267928 986.968 985.345 5.052
2145.288360 947.152 945.355 5.049
2145.308793 930.264 928.244 5.047
2145.329225 885.116 882.942 5.045
2145.349657 875.334 873.071 5.045
2145.370090 845.139 842.921 5.042
2145.390522 826.772 824.485 5.040
2145.410954 806.677 804.366 5.039
2145.431387 787.573 785.136 5.039
2145.451819 774.124 771.754 5.037
2145.472251 754.259 752.003 5.036
2145.492684 748.084 745.802 5.036
2145.513116 730.887 735.213 5.035
2145.533548 715.795 720.618 5.034
2145.553981 707.118 711.620 5.035
2145.574413 703.282 707.520 5.033
2145.594845 702.113 706.016 5.034
2145.615278 687.292 690.776 5.031
2145.635710 682.047 685.103 5.032
2145.656142 669.327 671.871 5.031
2145.676575 670.021 672.021 5.030
2145.697007 632.580 634.112 5.031
2145.717439 653.665 654.871 5.031
2145.737872 642.005 642.721 5.029
2145.758304 714.851 715.081 5.033
2145.778736 867.128 867.008 5.043
2145.799168 906.747 906.294 5.047
2145.819601 992.633 991.808 5.052
2145.840033 1022.364 1021.173 5.054
2145.860465 1008.352 1006.662 5.054
2145.880898 978.790 976.748 5.051
2145.901330 946.006 943.776 5.048
2145.921762 924.615 922.094 5.047
2145.942195 892.810 890.141 5.046
2145.962627 854.423 851.624 5.045
2145.983059 829.373 826.428 5.041
2146.023924 802.610 805.789 5.040
2146.044356 796.241 799.247 5.038
2146.064789 759.137 761.976 5.036
2146.085221 756.645 759.267 5.036
2146.105653 753.611 756.032 5.035
2146.126086 719.127 721.257 5.034
2146.146518 715.399 717.256 5.032
2146.166950 705.098 706.700 5.034
2146.207815 697.249 698.234 5.033
2146.228247 687.821 688.551 5.033
2146.248679 694.899 695.169 5.035
2146.269112 658.016 657.963 5.031
2146.289544 653.635 653.342 5.030
2146.309976 649.361 648.816 5.031
2146.330409 623.296 622.547 5.029
2146.350841 647.229 646.140 5.030
2146.371273 734.179 732.934 5.037
2146.391706 840.781 839.391 5.044
2146.412138 908.865 907.131 5.048
2146.432570 971.870 969.873 5.052
2146.453003 1019.731 1017.547 5.056
2146.473435 1009.797 1007.269 5.056
2146.493867 976.667 976.783 5.052
2146.514299 947.611 949.598 5.049
2146.534732 912.821 914.443 5.049
2146.555164 868.844 870.233 5.046
2146.575596 850.307 851.422 5.046
2146.596029 836.207 836.919 5.044
2146.616461 806.128 806.516 5.043
2146.636893 805.105 805.327 5.040
2146.657326 782.256 782.305 5.039
2146.677758 775.964 775.916 5.040
2146.698190 755.129 754.927 5.036
2146.718622 737.438 737.098 5.038
2146.739055 724.270 723.683 5.035
2146.759487 729.741 728.905 5.036
2146.779919 716.816 715.856 5.034
2146.800352 683.060 682.029 5.033
2146.820784 693.760 692.491 5.034
2146.841216 683.431 682.128 5.033
2146.861649 663.169 661.582 5.034
2146.882081 670.060 668.324 5.033
2146.902513 653.484 651.600 5.030
2146.922945 646.482 644.458 5.029
2146.943378 644.058 641.847 5.030
2146.963810 633.507 630.983 5.031
2146.984242 732.147 729.554 5.036
2147.004675 867.570 864.774 5.044
2147.025107 929.578 926.785 5.049
2147.045539 992.182 989.293 5.054
2147.065971 1029.927 1026.976 5.055
2147.086404 1002.561 999.574 5.053
2147.106836 978.651 975.607 5.051
2147.127268 935.440 932.359 5.049
2147.147701 907.051 903.801 5.047
2147.168133 900.178 896.772 5.047
2147.188565 859.572 856.237 5.043
2147.208997 835.380 832.075 5.042
2147.229430 813.257 809.817 5.041
2147.249862 799.362 795.924 5.039
2147.270294 781.186 777.650 5.040
2147.290727 770.927 767.209 5.039
2147.311159 745.808 742.007 5.037
2147.331591 730.436 726.637 5.035
2147.352024 715.263 711.452 5.034
2147.372456 715.218 711.336 5.036
2147.392888 713.561 709.791 5.035
2147.413320 692.236 688.512 5.034
2147.454185 695.546 691.890 5.033
2147.474617 696.102 697.421 5.035
2147.495049 671.692 674.113 5.033
2147.515482 660.057 662.323 5.032
2147.535914 640.665 642.706 5.035
2147.556346 636.675 638.482 5.031
2147.576778 642.008 643.627 5.032
2147.597211 740.817 742.274 5.038
2147.617643 861.642 863.110 5.047
2147.638075 906.344 907.427 5.050
2147.658508 997.318 998.067 5.054
2147.678940 1019.759 1019.922 5.055
2147.699372 992.862 992.777 5.054
2147.719804 973.257 972.978 5.053
2147.740237 945.257 944.818 5.051
2147.760669 899.297 898.730 5.048
2147.781101 876.587 875.905 5.046
2147.801534 865.267 864.494 5.045
2147.821966 841.584 840.890 5.045
2147.842398 813.156 812.268 5.043
2147.862830 807.150 806.041 5.041
2147.883263 791.560 790.164 5.042
2147.903695 755.269 753.748 5.038
2147.924127 763.828 762.263 5.038
2147.944559 741.258 739.489 5.038
2147.985424 720.047 720.350 5.036
2148.005856 689.545 689.965 5.034
