#BJD-2454833	K2SC-EAP   EAP    Err
2384.463032 2553.368 2560.010 7.463
2384.483464 2502.625 2509.951 7.460
2384.503896 2494.001 2502.219 7.459
2384.524328 2456.471 2465.585 7.459
2384.544760 2448.609 2459.547 7.457
2384.565193 2435.601 2447.647 7.456
2384.585625 2404.578 2417.421 7.458
2384.606057 2464.175 2478.019 7.458
2384.626489 2576.793 2591.334 7.465
2384.646921 2892.232 2906.939 7.477
2384.667354 3234.631 3249.845 7.495
2384.687786 3700.620 3716.045 7.515
2384.708218 3905.332 3920.636 7.526
2384.728650 3820.584 3835.334 7.521
2384.749082 3664.799 3678.699 7.514
2384.769514 3471.234 3484.231 7.505
2384.789947 3356.727 3367.892 7.500
2384.810379 3243.623 3252.861 7.494
2384.830811 3103.626 3110.414 7.488
2384.851243 3008.849 3013.811 7.484
2384.871675 2922.719 2926.208 7.480
2384.892108 2837.850 2842.050 7.476
2384.912540 2801.728 2806.386 7.473
2384.932972 2697.692 2701.814 7.469
2384.953404 2693.464 2696.778 7.466
2384.973836 2609.108 2612.076 7.464
2384.994269 2561.920 2564.632 7.462
2385.014701 2495.004 2497.095 7.461
2385.035133 2491.026 2492.529 7.460
2385.055565 2462.575 2463.324 7.457
2385.075997 2419.010 2419.291 7.457
2385.096430 2398.614 2398.766 7.456
2385.116862 2473.113 2473.084 7.459
2385.137294 2455.068 2455.213 7.458
2385.157726 2480.581 2480.852 7.462
2385.178158 2691.772 2692.023 7.472
2385.198590 3141.015 3141.001 7.490
2385.219023 3585.878 3586.064 7.510
2385.239455 3789.868 3790.481 7.522
2385.280319 3630.610 3631.777 7.514
2385.300751 3526.673 3528.043 7.506
2385.321184 3348.384 3350.063 7.501
2385.341616 3271.710 3273.778 7.494
2385.362048 3176.109 3178.735 7.491
2385.382480 3042.222 3045.116 7.485
2385.402912 2921.069 2924.311 7.481
2385.423344 2852.614 2856.285 7.477
2385.443777 2791.851 2795.757 7.474
2385.464209 2698.076 2702.494 7.472
2385.484641 2686.381 2691.256 7.469
2385.505073 2637.274 2643.030 7.466
2385.525505 2583.284 2589.398 7.464
2385.545937 2536.435 2543.139 7.462
2385.566370 2527.158 2534.047 7.461
2385.586802 2483.684 2490.748 7.460
2385.607234 2493.606 2500.496 7.460
2385.627666 2421.905 2428.823 7.457
2385.648098 2428.117 2434.379 7.457
2385.668530 2419.863 2425.205 7.457
2385.688963 2451.854 2457.030 7.459
2385.709395 2589.479 2593.456 7.464
2385.729827 2865.340 2868.854 7.478
2385.750259 3303.194 3306.014 7.497
2385.770691 3693.046 3695.885 7.517
2385.791124 3887.371 3889.576 7.524
2385.811556 3738.981 3740.836 7.519
2385.831988 3622.954 3624.672 7.511
2385.852420 3417.540 3418.668 7.504
2385.872852 3264.825 3265.311 7.498
2385.893284 3175.134 3174.744 7.492
2385.913717 3082.794 3080.601 7.486
2385.934149 3005.105 3001.344 7.484
