#BJD-2454833	K2SC-EAP   EAP    Err
2384.463803 8421.501 8473.470 8.302
2384.484236 8347.733 8400.062 8.300
2384.504668 8271.694 8325.084 8.296
2384.525101 8174.186 8228.223 8.293
2384.545533 8152.052 8203.859 8.291
2384.565966 8170.123 8219.675 8.291
2384.586398 8314.227 8360.869 8.295
2384.606830 8530.262 8570.951 8.306
2384.627263 8923.202 8957.109 8.322
2384.647695 9334.318 9363.791 8.337
2384.668128 9633.113 9656.268 8.349
2384.688560 9874.430 9891.783 8.358
2384.708993 10094.245 10107.155 8.367
2384.729425 10221.502 10230.466 8.371
2384.749858 10248.422 10253.587 8.372
2384.770290 10186.140 10187.310 8.369
2384.790723 10057.117 10054.725 8.364
2384.811155 9955.024 9946.667 8.359
2384.831587 9782.794 9767.837 8.353
2384.852020 9669.538 9649.881 8.347
2384.872452 9565.533 9541.931 8.341
2384.892885 9330.962 9341.707 8.341
2384.913317 9259.831 9272.334 8.336
2384.933750 9083.888 9096.499 8.331
2384.954182 8970.821 8982.795 8.325
2384.974615 8818.836 8830.734 8.320
2384.995047 8758.609 8769.146 8.316
2385.015480 8634.316 8646.131 8.312
2385.035912 8601.779 8613.500 8.309
2385.056344 8492.731 8506.346 8.306
2385.076777 8453.505 8466.043 8.304
2385.097209 8440.316 8452.147 8.302
2385.117642 8339.111 8353.369 8.298
2385.138074 8291.001 8304.218 8.295
2385.158507 8242.934 8255.486 8.293
2385.178939 8172.774 8183.605 8.291
2385.199371 8235.888 8244.695 8.293
2385.219804 8255.445 8261.090 8.293
2385.240236 8428.079 8432.234 8.301
2385.260669 8796.169 8794.984 8.316
2385.281101 9215.202 9210.964 8.333
2385.301534 9558.144 9549.966 8.346
2385.321966 9836.501 9826.321 8.357
2385.342399 10060.270 10046.747 8.365
2385.362831 10198.944 10184.071 8.372
2385.383263 10297.727 10283.497 8.375
2385.403696 10222.114 10208.420 8.374
2385.424128 10129.414 10118.146 8.368
2385.444561 9981.902 9973.187 8.363
2385.464993 9837.930 9827.638 8.358
2385.485426 9669.587 9659.193 8.350
2385.505858 9525.261 9511.976 8.345
2385.526291 9406.145 9392.211 8.339
2385.546723 9273.190 9256.120 8.333
2385.567155 9135.894 9119.396 8.327
2385.587588 9009.782 8991.782 8.322
2385.608020 8905.287 8886.282 8.317
2385.628453 8789.521 8768.483 8.313
2385.648885 8685.216 8664.052 8.308
2385.669318 8560.442 8538.318 8.304
2385.689750 8506.811 8482.959 8.302
2385.710182 8434.030 8412.048 8.299
2385.730615 8437.621 8414.830 8.298
2385.751047 8373.859 8350.301 8.295
2385.771480 8302.728 8275.428 8.294
2385.791912 8319.380 8288.272 8.293
2385.812345 8207.622 8175.397 8.288
2385.832777 8216.587 8179.062 8.287
2385.853209 8222.884 8184.013 8.289
2385.873642 8381.170 8340.911 8.295
2385.894074 8710.752 8662.562 8.306
2385.914507 9091.883 9036.827 8.322
2385.934939 9413.927 9352.842 8.336
2385.955371 9741.648 9675.242 8.347
2385.975804 9959.902 9888.815 8.357
2385.996236 10192.406 10116.405 8.365
2386.016669 10276.743 10197.996 8.368
2386.037101 10233.017 10151.054 8.368
2386.057534 10108.751 10025.598 8.364
2386.077966 10047.152 9956.268 8.359
2386.098399 9840.669 9741.183 8.353
2386.118831 9655.371 9593.429 8.357
2386.139263 9631.211 9556.696 8.352
2386.159696 9463.575 9392.682 8.346
2386.180128 9319.482 9251.342 8.341
2386.200561 9158.872 9096.330 8.336
2386.220993 8999.192 8942.250 8.330
2386.241425 8944.337 8889.082 8.325
2386.261858 8814.525 8761.857 8.321
2386.282290 8696.481 8646.346 8.316
2386.302723 8642.128 8595.534 8.312
2386.323155 8552.425 8509.841 8.309
2386.343587 8475.946 8436.084 8.306
2386.384452 8373.737 8348.677 8.300
2386.404885 8359.773 8331.932 8.299
2386.425317 8262.047 8232.133 8.296
2386.445750 8232.765 8203.227 8.293
2386.466182 8205.697 8172.465 8.291
2386.486614 8175.426 8142.107 8.292
2386.507047 8318.366 8281.874 8.296
2386.527479 8546.793 8507.523 8.306
2386.547912 8910.267 8867.194 8.320
2386.568344 9300.041 9253.660 8.337
2386.588776 9631.799 9581.851 8.350
2386.609209 9859.990 9814.155 8.360
2386.629641 10052.903 10008.705 8.367
2386.650074 10238.004 10191.912 8.373
2386.670506 10249.748 10201.833 8.373
2386.690938 10208.168 10157.526 8.372
2386.711371 10115.252 10060.638 8.367
2386.731803 9954.869 9901.238 8.362
2386.752236 9791.502 9738.952 8.355
2386.772668 9668.473 9615.765 8.350
2386.793100 9497.124 9446.790 8.344
2386.813533 9386.756 9335.880 8.337
2386.833965 9242.045 9193.076 8.331
2386.854398 9098.433 9050.503 8.326
2386.874830 9013.111 8963.929 8.321
2386.895263 8922.395 8874.127 8.316
2386.915695 8765.936 8718.708 8.312
2386.936127 8707.260 8661.284 8.308
2386.956560 8569.350 8522.702 8.304
2386.976992 8518.074 8471.675 8.301
2386.997425 8493.456 8444.490 8.300
2387.017857 8427.792 8376.518 8.297
2387.038289 8369.232 8317.437 8.295
2387.058722 8345.087 8293.963 8.293
2387.079154 8279.345 8226.976 8.290
2387.099587 8232.218 8184.523 8.288
2387.120019 8182.316 8132.206 8.288
2387.140451 8242.050 8190.837 8.290
2387.160884 8471.397 8417.981 8.298
2387.181316 8797.159 8741.396 8.311
2387.201748 9192.556 9134.590 8.328
2387.222181 9528.094 9470.601 8.342
2387.242613 9802.826 9743.454 8.353
2387.263046 10026.741 9964.523 8.361
2387.283478 10160.718 10098.706 8.367
2387.303911 10218.656 10155.315 8.369
2387.324343 10203.931 10138.875 8.368
2387.344775 10125.742 10057.527 8.364
2387.365208 10008.164 9935.596 8.358
2387.385640 9811.095 9737.996 8.352
