#BJD-2454833	K2SC-EAP   EAP    Err
2144.103059 1689.712 1705.825 8.329
2144.123491 1674.985 1689.330 8.318
2144.143924 1742.481 1755.557 8.323
2144.164356 1686.911 1698.167 8.325
2144.184788 1682.460 1692.467 8.322
2144.205220 1622.160 1628.949 8.318
2144.225653 1591.764 1595.181 8.322
2144.246085 1544.402 1543.884 8.317
2144.266517 1551.621 1546.351 8.312
2144.286950 1577.224 1569.078 8.313
2144.307382 1817.755 1808.174 8.326
2144.327814 2079.989 2068.049 8.335
2144.348247 2202.645 2187.465 8.346
2144.368679 2387.818 2370.475 8.348
2144.389111 2443.129 2423.276 8.357
2144.409543 2452.870 2431.228 8.354
2144.429976 2385.604 2363.245 8.349
2144.450408 2287.704 2264.994 8.348
2144.470840 2195.646 2174.075 8.336
2144.491272 2152.084 2131.813 8.337
2144.511705 2111.146 2092.927 8.336
2144.532137 2044.730 2029.067 8.334
2144.552569 1998.708 1984.381 8.330
2144.573002 1944.512 1930.917 8.330
2144.593434 1780.228 1766.938 8.324
2144.613866 1872.177 1858.867 8.329
2144.634298 1806.503 1791.803 8.321
2144.654731 1762.882 1745.790 8.323
2144.675163 1710.477 1689.959 8.321
2144.695595 1717.818 1694.902 8.320
2144.716028 1659.574 1633.923 8.318
2144.736460 1616.836 1587.742 8.314
2144.756892 1641.016 1607.653 8.315
2144.777324 1592.446 1605.909 8.326
2144.797757 1594.545 1616.076 8.318
2144.818189 1532.705 1551.613 8.318
2144.838621 1527.473 1542.836 8.321
2144.859054 1431.641 1445.979 8.315
2144.879486 1500.076 1511.875 8.317
2144.899918 1593.702 1598.916 8.322
2144.920350 1803.787 1804.043 8.332
2144.940782 2109.771 2107.080 8.343
2144.961215 2204.076 2198.850 8.345
2144.981647 2402.173 2393.885 8.355
2145.002079 2443.155 2431.926 8.357
2145.022512 2374.136 2359.952 8.351
2145.042944 2284.062 2267.675 8.345
2145.063376 2226.123 2207.822 8.345
2145.083808 2138.012 2116.950 8.341
2145.104241 2086.058 2062.901 8.343
2145.124673 1999.958 1976.748 8.338
2145.145105 1963.865 1939.740 8.337
2145.165537 1907.060 1882.028 8.328
2145.185970 1862.669 1837.771 8.332
2145.206402 1835.111 1811.050 8.326
2145.226834 1784.167 1760.876 8.327
2145.247266 1739.167 1717.163 8.328
